Timestamp,Player_ID_1,Player_ID_2
2022-05-11 17:55:41,MGB,MTP
2022-05-11 17:55:42,MGB,MTP
2022-05-11 17:55:43,MGB,MTP
2022-05-11 17:55:44,MGB,MTP
2022-05-11 17:55:45,MGB,MTP
2022-05-11 17:55:46,MGB,MTP
2022-05-11 17:55:47,MGB,MTP
2022-05-11 17:55:48,MGB,MTP
2022-05-11 17:55:49,MGB,MTP
2022-05-11 17:55:50,MGB,MTP
2022-05-11 17:55:51,MGB,MTP
2022-05-11 17:55:52,MGB,MTP
2022-05-11 17:55:53,MGB,MTP
2022-05-11 17:55:54,MGB,MTP
2022-05-11 17:55:55,MGB,MTP
2022-05-11 17:55:56,MGB,MTP
2022-05-11 18:05:16,MTP,MWB
2022-05-11 18:05:17,MTP,MWB
2022-05-11 18:05:18,MTP,MWB
2022-05-11 18:05:19,MTP,MWB
2022-05-11 18:05:20,MTP,MWB
2022-05-11 18:05:21,MTP,MWB
2022-05-11 18:05:22,MTP,MWB
2022-05-11 18:05:23,MTP,MWB
2022-05-11 18:05:24,MTP,MWB
2022-05-11 18:05:25,MTP,MWB
2022-05-11 18:05:26,MTP,MWB
2022-05-11 18:05:27,MTP,MWB
2022-05-11 18:05:28,MTP,MWB
2022-05-11 18:05:29,MTP,MWB
2022-05-11 18:05:30,MTP,MWB
2022-05-11 18:05:31,MTP,MWB
2022-05-11 18:05:32,MTP,MWB
2022-05-11 18:05:33,MTP,MWB
2022-05-11 18:05:34,MTP,MWB
2022-05-11 18:05:35,MTP,MWB
2022-05-11 18:05:36,MTP,MWB
2022-05-11 18:16:56,LL,MTP
2022-05-11 18:16:57,LL,MTP
2022-05-11 18:16:58,LL,MTP
2022-05-11 18:16:59,LL,MTP
2022-05-11 18:17:00,LL,MTP
2022-05-11 18:17:01,LL,MTP
2022-05-11 18:17:02,LL,MTP
2022-05-11 18:17:03,LL,MTP
2022-05-11 18:17:35,MCM,MTP
2022-05-11 18:17:36,MCM,MTP
2022-05-11 18:17:37,MCM,MTP
2022-05-11 18:17:38,MCM,MTP
2022-05-11 18:17:39,MCM,MTP
2022-05-11 18:17:40,MCM,MTP
2022-05-11 18:17:41,MCM,MTP
2022-05-11 18:17:42,MCM,MTP
2022-05-11 18:17:43,MCM,MTP
2022-05-11 18:17:44,MCM,MTP
2022-05-11 18:17:45,MCM,MTP
