Timestamp,Player_ID_1,Player_ID_2
2022-05-11 15:12:00,IG,LL
2022-05-11 15:12:00,IG,MGB
2022-05-11 15:12:00,IG,MZ
2022-05-11 15:12:00,LL,MGB
2022-05-11 15:12:00,MGB,MZ
2022-05-11 15:12:00,LL,MZ
2022-05-11 15:12:01,DB,IG
2022-05-11 15:12:01,DB,MZ
2022-05-11 15:12:01,IG,LL
2022-05-11 15:12:01,IG,MGB
2022-05-11 15:12:01,IG,MZ
2022-05-11 15:12:01,LL,MGB
2022-05-11 15:12:01,DB,LL
2022-05-11 15:12:01,MGB,MZ
2022-05-11 15:12:01,LL,MZ
2022-05-11 15:12:01,DB,MGB
2022-05-11 15:12:02,MGB,MZ
2022-05-11 15:12:02,LL,MZ
2022-05-11 15:12:02,DB,MZ
2022-05-11 15:12:02,DB,LL
2022-05-11 15:12:02,IG,LL
2022-05-11 15:12:02,IG,MGB
2022-05-11 15:12:02,DB,IG
2022-05-11 15:12:02,DB,MGB
2022-05-11 15:12:02,IG,MZ
2022-05-11 15:12:02,LL,MGB
2022-05-11 15:12:03,LL,MGB
2022-05-11 15:12:03,DB,MZ
2022-05-11 15:12:03,DB,MGB
2022-05-11 15:12:03,MGB,MZ
2022-05-11 15:12:03,IG,MZ
2022-05-11 15:12:03,IG,MGB
2022-05-11 15:12:03,IG,LL
2022-05-11 15:12:03,LL,MZ
2022-05-11 15:12:03,DB,LL
2022-05-11 15:12:03,DB,IG
2022-05-11 15:12:04,DB,MZ
2022-05-11 15:12:04,MGB,MZ
2022-05-11 15:12:04,IG,LL
2022-05-11 15:12:04,IG,MZ
2022-05-11 15:12:04,DB,IG
2022-05-11 15:12:04,DB,LL
2022-05-11 15:12:04,MGB,MTP
2022-05-11 15:12:04,IG,MTP
2022-05-11 15:12:04,LL,MGB
2022-05-11 15:12:04,DB,MGB
2022-05-11 15:12:04,MTP,MZ
2022-05-11 15:12:04,DB,MTP
2022-05-11 15:12:04,LL,MZ
2022-05-11 15:12:04,LL,MTP
2022-05-11 15:12:04,IG,MGB
2022-05-11 15:12:05,LL,MGB
2022-05-11 15:12:05,DB,MTP
2022-05-11 15:12:05,MWB,MZ
2022-05-11 15:12:05,DB,MZ
2022-05-11 15:12:05,DB,IG
2022-05-11 15:12:05,MGB,MTP
2022-05-11 15:12:05,LL,MWB
2022-05-11 15:12:05,LL,MTP
2022-05-11 15:12:05,DB,MGB
2022-05-11 15:12:05,IG,MWB
2022-05-11 15:12:05,DB,LL
2022-05-11 15:12:05,IG,MZ
2022-05-11 15:12:05,MTP,MWB
2022-05-11 15:12:05,IG,MGB
2022-05-11 15:12:05,LL,MZ
2022-05-11 15:12:05,IG,MTP
2022-05-11 15:12:05,MTP,MZ
2022-05-11 15:12:05,MGB,MWB
2022-05-11 15:12:05,DB,MWB
2022-05-11 15:12:05,IG,LL
2022-05-11 15:12:05,MGB,MZ
2022-05-11 15:12:06,IG,MGB
2022-05-11 15:12:06,MCM,PL
2022-05-11 15:12:06,MGB,PL
2022-05-11 15:12:06,MTP,MZ
2022-05-11 15:12:06,MCM,MZ
2022-05-11 15:12:06,IG,MTP
2022-05-11 15:12:06,MGB,MTP
2022-05-11 15:12:06,IG,MWB
2022-05-11 15:12:06,LL,PL
2022-05-11 15:12:06,LL,MCM
2022-05-11 15:12:06,MCM,MGB
2022-05-11 15:12:06,LL,MZ
2022-05-11 15:12:06,MZ,PL
2022-05-11 15:12:06,DB,MTP
2022-05-11 15:12:06,MWB,PL
2022-05-11 15:12:06,MGB,MWB
2022-05-11 15:12:06,IG,LL
2022-05-11 15:12:06,DB,MZ
2022-05-11 15:12:06,IG,PL
2022-05-11 15:12:06,DB,PL
2022-05-11 15:12:06,DB,IG
2022-05-11 15:12:06,MTP,MWB
2022-05-11 15:12:06,MCM,MTP
2022-05-11 15:12:06,IG,MZ
2022-05-11 15:12:06,DB,MGB
2022-05-11 15:12:06,DB,MCM
2022-05-11 15:12:06,MWB,MZ
2022-05-11 15:12:06,MTP,PL
2022-05-11 15:12:06,IG,MCM
2022-05-11 15:12:06,DB,LL
2022-05-11 15:12:06,LL,MWB
2022-05-11 15:12:06,LL,MTP
2022-05-11 15:12:06,MCM,MWB
2022-05-11 15:12:06,LL,MGB
2022-05-11 15:12:06,DB,MWB
2022-05-11 15:12:06,MGB,MZ
2022-05-11 15:12:07,MWB,MZ
2022-05-11 15:12:07,DB,MTP
2022-05-11 15:12:07,MTP,MZ
2022-05-11 15:12:07,MCM,MZ
2022-05-11 15:12:07,DB,MZ
2022-05-11 15:12:07,MCM,MGB
2022-05-11 15:12:07,MZ,PL
2022-05-11 15:12:07,IG,PL
2022-05-11 15:12:07,LL,MTP
2022-05-11 15:12:07,MWB,PL
2022-05-11 15:12:07,MCM,PL
2022-05-11 15:12:07,IG,MCM
2022-05-11 15:12:07,IG,MZ
2022-05-11 15:12:07,DB,MCM
2022-05-11 15:12:07,LL,MZ
2022-05-11 15:12:07,DB,IG
2022-05-11 15:12:07,MTP,MWB
2022-05-11 15:12:07,MCM,MWB
2022-05-11 15:12:07,DB,MWB
2022-05-11 15:12:07,DB,PL
2022-05-11 15:12:07,IG,LL
2022-05-11 15:12:07,MTP,PL
2022-05-11 15:12:07,MGB,MZ
2022-05-11 15:12:07,IG,MGB
2022-05-11 15:12:07,IG,MTP
2022-05-11 15:12:07,MGB,MWB
2022-05-11 15:12:07,MCM,MTP
2022-05-11 15:12:07,DB,LL
2022-05-11 15:12:07,MGB,MTP
2022-05-11 15:12:07,IG,MWB
2022-05-11 15:12:07,LL,MWB
2022-05-11 15:12:07,LL,PL
2022-05-11 15:12:07,LL,MCM
2022-05-11 15:12:07,DB,MGB
2022-05-11 15:12:07,LL,MGB
2022-05-11 15:12:07,MGB,PL
2022-05-11 15:12:08,MTP,PL
2022-05-11 15:12:08,MGB,MWB
2022-05-11 15:12:08,LL,MWB
2022-05-11 15:12:08,IG,MWB
2022-05-11 15:12:08,DB,MZ
2022-05-11 15:12:08,MCM,MGB
2022-05-11 15:12:08,MWB,PL
2022-05-11 15:12:08,LL,MTP
2022-05-11 15:12:08,LL,MCM
2022-05-11 15:12:08,MCM,MZ
2022-05-11 15:12:08,IG,MZ
2022-05-11 15:12:08,LL,MZ
2022-05-11 15:12:08,MTP,MWB
2022-05-11 15:12:08,IG,PL
2022-05-11 15:12:08,MGB,PL
2022-05-11 15:12:08,IG,MGB
2022-05-11 15:12:08,LL,PL
2022-05-11 15:12:08,IG,MCM
2022-05-11 15:12:08,MGB,MTP
2022-05-11 15:12:08,MZ,PL
2022-05-11 15:12:08,MGB,MZ
2022-05-11 15:12:08,DB,IG
2022-05-11 15:12:08,DB,MTP
2022-05-11 15:12:08,DB,MCM
2022-05-11 15:12:08,DB,PL
2022-05-11 15:12:08,IG,LL
2022-05-11 15:12:08,MTP,MZ
2022-05-11 15:12:08,LL,MGB
2022-05-11 15:12:08,DB,LL
2022-05-11 15:12:08,DB,MGB
2022-05-11 15:12:08,DB,MWB
2022-05-11 15:12:08,IG,MTP
2022-05-11 15:12:08,MWB,MZ
2022-05-11 15:12:08,MCM,PL
2022-05-11 15:12:08,MCM,MWB
2022-05-11 15:12:08,MCM,MTP
2022-05-11 15:12:09,MCM,MTP
2022-05-11 15:12:09,IG,MZ
2022-05-11 15:12:09,LL,MZ
2022-05-11 15:12:09,IG,LL
2022-05-11 15:12:09,LL,MCM
2022-05-11 15:12:09,LL,MWB
2022-05-11 15:12:09,DB,IG
2022-05-11 15:12:09,DB,MWB
2022-05-11 15:12:09,IG,MGB
2022-05-11 15:12:09,MCM,MWB
2022-05-11 15:12:09,IG,MTP
2022-05-11 15:12:09,LL,MTP
2022-05-11 15:12:09,DB,LL
2022-05-11 15:12:09,MGB,MWB
2022-05-11 15:12:09,MZ,PL
2022-05-11 15:12:09,MGB,MZ
2022-05-11 15:12:09,LL,MGB
2022-05-11 15:12:09,DB,MCM
2022-05-11 15:12:09,MTP,MZ
2022-05-11 15:12:09,MCM,PL
2022-05-11 15:12:09,MWB,MZ
2022-05-11 15:12:09,IG,MCM
2022-05-11 15:12:09,DB,MTP
2022-05-11 15:12:09,MGB,MTP
2022-05-11 15:12:09,MCM,MZ
2022-05-11 15:12:09,DB,MZ
2022-05-11 15:12:09,MGB,PL
2022-05-11 15:12:09,MWB,PL
2022-05-11 15:12:09,MCM,MGB
2022-05-11 15:12:09,LL,PL
2022-05-11 15:12:09,DB,PL
2022-05-11 15:12:09,MTP,MWB
2022-05-11 15:12:09,IG,PL
2022-05-11 15:12:09,DB,MGB
2022-05-11 15:12:09,IG,MWB
2022-05-11 15:12:09,MTP,PL
2022-05-11 15:12:10,LL,PL
2022-05-11 15:12:10,MGB,MZ
2022-05-11 15:12:10,MCM,MWB
2022-05-11 15:12:10,IG,MGB
2022-05-11 15:12:10,MTP,MWB
2022-05-11 15:12:10,MCM,MGB
2022-05-11 15:12:10,MTP,MZ
2022-05-11 15:12:10,MCM,PL
2022-05-11 15:12:10,IG,MWB
2022-05-11 15:12:10,MTP,PL
2022-05-11 15:12:10,DB,LL
2022-05-11 15:12:10,IG,MTP
2022-05-11 15:12:10,LL,MZ
2022-05-11 15:12:10,MCM,MZ
2022-05-11 15:12:10,LL,MWB
2022-05-11 15:12:10,DB,MTP
2022-05-11 15:12:10,MGB,MTP
2022-05-11 15:12:10,MZ,PL
2022-05-11 15:12:10,DB,MGB
2022-05-11 15:12:10,IG,PL
2022-05-11 15:12:10,MGB,MWB
2022-05-11 15:12:10,LL,MGB
2022-05-11 15:12:10,DB,MCM
2022-05-11 15:12:10,MGB,PL
2022-05-11 15:12:10,LL,MTP
2022-05-11 15:12:10,MWB,PL
2022-05-11 15:12:10,LL,MCM
2022-05-11 15:12:10,IG,MZ
2022-05-11 15:12:10,DB,IG
2022-05-11 15:12:10,DB,MWB
2022-05-11 15:12:10,MCM,MTP
2022-05-11 15:12:10,IG,LL
2022-05-11 15:12:10,DB,PL
2022-05-11 15:12:10,MWB,MZ
2022-05-11 15:12:10,IG,MCM
2022-05-11 15:12:10,DB,MZ
2022-05-11 15:12:11,DB,MCM
2022-05-11 15:12:11,MZ,PL
2022-05-11 15:12:11,MCM,PL
2022-05-11 15:12:11,DB,LL
2022-05-11 15:12:11,MWB,MZ
2022-05-11 15:12:11,IG,MTP
2022-05-11 15:12:11,DB,MGB
2022-05-11 15:12:11,LL,MGB
2022-05-11 15:12:11,IG,MWB
2022-05-11 15:12:11,MGB,PL
2022-05-11 15:12:11,LL,MCM
2022-05-11 15:12:11,MCM,MTP
2022-05-11 15:12:11,LL,MWB
2022-05-11 15:12:11,LL,PL
2022-05-11 15:12:11,MGB,MTP
2022-05-11 15:12:11,MTP,PL
2022-05-11 15:12:11,MGB,MWB
2022-05-11 15:12:11,DB,IG
2022-05-11 15:12:11,MCM,MGB
2022-05-11 15:12:11,IG,PL
2022-05-11 15:12:11,LL,MZ
2022-05-11 15:12:11,MTP,MWB
2022-05-11 15:12:11,MWB,PL
2022-05-11 15:12:11,DB,MZ
2022-05-11 15:12:11,IG,MZ
2022-05-11 15:12:11,MCM,MWB
2022-05-11 15:12:11,IG,MGB
2022-05-11 15:12:11,DB,MWB
2022-05-11 15:12:11,MTP,MZ
2022-05-11 15:12:11,IG,LL
2022-05-11 15:12:11,IG,MCM
2022-05-11 15:12:11,MCM,MZ
2022-05-11 15:12:11,DB,PL
2022-05-11 15:12:11,DB,MTP
2022-05-11 15:12:11,MGB,MZ
2022-05-11 15:12:11,LL,MTP
2022-05-11 15:12:12,MCM,MTP
2022-05-11 15:12:12,IG,LL
2022-05-11 15:12:12,DB,MCM
2022-05-11 15:12:12,MCM,MGB
2022-05-11 15:12:12,MTP,PL
2022-05-11 15:12:12,MGB,MTP
2022-05-11 15:12:12,MTP,MZ
2022-05-11 15:12:12,MCM,MWB
2022-05-11 15:12:12,MZ,PL
2022-05-11 15:12:12,IG,MCM
