Timestamp,Player_ID_1,Player_ID_2
2022-05-13 14:34:43,MTP,MWB
2022-05-13 14:34:44,MTP,MWB
2022-05-13 14:34:45,MTP,MWB
2022-05-13 14:34:46,MTP,MWB
2022-05-13 14:34:47,MTP,MWB
2022-05-13 14:34:48,MTP,MWB
2022-05-13 14:34:49,MTP,MWB
2022-05-13 14:34:50,MTP,MWB
2022-05-13 14:34:51,MTP,MWB
2022-05-13 14:34:52,MTP,MWB
2022-05-13 14:37:41,MCM,MZ
2022-05-13 14:37:42,MCM,MZ
2022-05-13 14:37:43,MCM,MZ
2022-05-13 14:37:44,MCM,MZ
2022-05-13 14:37:45,MCM,MZ
2022-05-13 14:37:46,MCM,MZ
2022-05-13 14:37:47,MCM,MZ
2022-05-13 14:39:51,MTP,MZ
2022-05-13 14:46:40,DB,MWB
2022-05-13 14:46:41,DB,MWB
2022-05-13 14:46:42,DB,MWB
2022-05-13 14:46:43,DB,MWB
2022-05-13 14:46:44,DB,MWB
2022-05-13 14:46:45,DB,MWB
2022-05-13 14:46:46,DB,MWB
2022-05-13 14:46:47,DB,MWB
2022-05-13 14:46:48,DB,MWB
2022-05-13 14:51:17,MCM,MZ
2022-05-13 14:51:18,MCM,MZ
2022-05-13 14:51:19,MCM,MZ
2022-05-13 14:51:20,MCM,MZ
2022-05-13 14:51:21,MCM,MZ
2022-05-13 14:51:22,MCM,MZ
2022-05-13 14:51:23,MCM,MZ
2022-05-13 14:51:24,MCM,MZ
2022-05-13 14:51:25,MCM,MZ
2022-05-13 14:51:26,MCM,MZ
2022-05-13 14:51:27,MCM,MZ
2022-05-13 14:51:28,MCM,MZ
2022-05-13 14:51:29,MCM,MZ
2022-05-13 14:51:30,MCM,MZ
2022-05-13 14:56:29,IG,MWB
2022-05-13 14:56:30,IG,MWB
2022-05-13 14:56:31,IG,MWB
2022-05-13 14:56:32,IG,MWB
2022-05-13 14:56:33,IG,MWB
2022-05-13 14:56:34,IG,MWB
2022-05-13 14:56:35,IG,MWB
2022-05-13 14:56:36,IG,MWB
2022-05-13 14:56:37,IG,MWB
2022-05-13 14:56:38,IG,MWB
2022-05-13 14:56:39,IG,MWB
2022-05-13 14:56:40,IG,MWB
2022-05-13 14:56:41,IG,MWB
2022-05-13 14:56:42,IG,MWB
2022-05-13 14:56:43,IG,MWB
2022-05-13 14:56:44,IG,MWB
2022-05-13 14:58:12,IG,MWB
2022-05-13 14:58:13,IG,MWB
2022-05-13 14:58:14,IG,MWB
2022-05-13 14:58:15,IG,MWB
2022-05-13 14:58:16,IG,MWB
