Game,Player_ID,length (m),orientation (deg.),time (s)
1,DB,0.23493796844432036,34.13593994255416,1.0
1,DB,0.23493796865986116,34.13593994255416,1.0
1,DB,0.23493796611613202,34.13593994255416,1.0
1,DB,0.23493796643627243,34.13594002973395,1.0
1,DB,0.2349379651152795,34.13593994255416,1.0
1,DB,1.726836439552567,321.3792481080223,1.0
1,DB,1.7268363547197059,321.37924808155805,1.0
1,DB,4.266103448805893,352.95723496219824,1.0
1,DB,4.266103435090468,352.95723496219824,1.0
1,DB,4.2661034199811505,352.9572349596136,1.0
1,DB,4.266103409092655,352.95723497265885,1.0
1,DB,4.266103393983382,352.95723495173763,1.0
1,DB,4.2661033802680475,352.95723497265885,1.0
1,DB,6.393926920317653,355.16549049739035,1.0
1,DB,6.393926905861521,355.16549050442285,1.0
1,DB,6.393926891412114,355.16549050442285,1.0
1,DB,6.39392687696943,355.16549049739035,1.0
1,DB,1.3383748379842144,343.5106564551218,1.0
1,DB,1.3383748317640962,343.5106564238712,1.0
1,DB,1.338374822611949,343.5106565176232,1.0
1,DB,1.338374816438437,343.5106564551218,1.0
1,DB,1.3383748059717269,343.5106564366207,1.0
1,DB,1.338374801136093,343.5106564551218,1.0
1,DB,1.3383747934849268,343.5106564551218,1.0
1,DB,1.3383747844026972,343.51065648637257,1.0
1,DB,1.338374778182606,343.5106564551218,1.0
1,DB,1.3383747691236836,343.5106564551218,1.0
1,DB,0.07809449549943642,150.31281858140548,1.0
1,DB,0.07809449841591008,150.31281864383917,1.0
1,DB,0.07809449703063666,150.31281858140548,1.0
1,DB,0.07809449721216045,150.31281864383917,1.0
1,DB,0.07809449726080273,150.31281858140548,1.0
1,DB,0.07809449600841085,150.3128181360449,1.0
1,DB,0.07809449883629684,150.31281908919973,1.0
1,DB,0.07809449762819883,150.31281769068434,1.0
1,DB,0.07809449619863153,150.31281902676602,1.0
1,DB,0.0780944991151052,150.31281908919973,1.0
1,DB,0.07809449786271336,150.3128181360449,1.0
1,DB,0.0780944979556495,150.31281864383917,1.0
1,DB,0.07809449800429177,150.31281858140548,1.0
1,DB,0.6408274239480547,147.0841526389483,1.0
1,DB,0.6408274333776768,147.08415258801392,1.0
1,DB,0.6408274411744691,147.08415268988264,1.0
1,DB,0.6408274478388422,147.0841526389483,1.0
1,DB,0.6408274558358025,147.08415252207212,1.0
1,DB,0.6408274650652674,147.0841526389483,1.0
1,DB,0.6408274716796052,147.0841526389483,1.0
1,DB,0.6408274809591149,147.0841526389483,1.0
1,DB,0.6408274889560825,147.0841526389483,1.0
1,DB,0.6408274954703435,147.0841526389483,1.0
1,DB,0.11062646186931775,304.10871428185965,1.0
1,DB,0.110626461232028,304.1087135710656,1.0
1,DB,0.11062646113017928,304.1087144253668,1.0
1,DB,0.11062645774654171,304.10871385807997,1.0
1,DB,0.11062645954145003,304.10871413835247,1.0
1,DB,0.11062645711212,304.10871385807997,1.0
1,DB,0.1106264575338545,304.10871428185965,1.0
1,DB,0.11062645531395769,304.10871413835247,1.0
1,DB,0.11062645425780172,304.10871385807997,1.0
1,DB,0.11062645478425284,304.10871413835247,1.0
1,DB,0.11062645108646559,304.10871385807997,1.0
1,DB,0.11062645277665763,304.10871428185965,1.0
1,DB,0.11062645066147744,304.1087135710656,1.0
1,DB,0.11062645076906256,304.1087144253668,1.0
1,DB,0.16842995061691626,250.89844329214043,1.0
1,DB,0.16842995411937645,250.89844329214043,1.0
1,DB,0.16842995949284753,250.89844306107648,1.0
1,DB,0.16842996283100828,250.89844329214043,1.0
1,DB,0.1684299671868243,250.89844329214043,1.0
1,DB,0.1684299713783407,250.89844329214043,1.0
1,DB,0.16842997793376688,250.89844306107648,1.0
1,DB,0.16842998025427305,250.89844329214043,1.0
1,DB,0.16842998461008943,250.89844329214043,1.0
1,DB,0.1684299889659059,250.89844329214043,1.0
1,DB,0.1684299941750777,250.89844306107648,1.0
1,DB,0.1684299976775392,250.89844329214043,1.0
1,DB,0.16843000203335595,250.89844329214043,1.0
1,DB,0.32099188851677546,277.44712164651435,1.0
1,DB,0.32099187360749803,277.44712154694645,1.0
1,DB,0.3209918597282672,277.44712164651435,1.0
1,DB,0.3209918445986925,277.44712154694645,1.0
1,DB,0.32099183093975897,277.44712164651435,1.0
1,DB,0.32099181654550474,277.44712164651435,1.0
1,DB,0.3209918018565245,277.44712154043896,1.0
1,DB,0.3209917877569965,277.44712164651435,1.0
1,DB,0.32099177336274237,277.44712164651435,1.0
1,DB,0.3209917582331676,277.44712154694645,1.0
1,DB,0.3209917445742342,277.44712164651435,1.0
1,DB,0.3209917296649566,277.44712154694645,1.0
1,DB,0.320991715785726,277.44712164651435,1.0
1,DB,0.782309376164479,328.850399891244,1.0
1,DB,0.7823093670892344,328.85039993448333,1.0
1,DB,0.7823093553344932,328.8503998389746,1.0
1,DB,0.7823093448726457,328.85039993448333,1.0
1,DB,0.7823093359379876,328.850399891244,1.0
1,DB,0.7823093254292869,328.85039993448333,1.0
1,DB,0.7823093136745572,328.850399891244,1.0
1,DB,0.7823093045993307,328.85039993448333,1.0
1,DB,0.782309292844607,328.8503998389746,1.0
1,DB,0.7823092823827774,328.85039993448333,1.0
1,DB,0.7823092734012776,328.850399891244,1.0
1,DB,0.7473257012797534,313.85423716999287,1.0
1,DB,0.7473256774827645,313.8542371392059,1.0
1,DB,0.7473256509359554,313.8542371392059,1.0
1,DB,0.7473256255696943,313.85423716999287,1.0
1,DB,0.7473256017727234,313.85423716999287,1.0
1,DB,0.7473255753036809,313.8542371392059,1.0
1,DB,0.7473255500151864,313.85423716999287,1.0
1,DB,0.7473255261404854,313.8542371392059,1.0
1,DB,0.7473254995937123,313.85423716999287,1.0
1,DB,0.7473254744607325,313.8542371392059,1.0
1,DB,0.7473254504305534,313.85423716999287,1.0
1,DB,1.4478883732113208,325.36752350163783,1.0
1,DB,1.4478883260729234,325.3675234716278,1.0
1,DB,1.4478882816912726,325.36752350163783,1.0
1,DB,1.4478882345529225,325.3675234716278,1.0
1,DB,1.4478881901180907,325.36752350163783,1.0
1,DB,1.4478881430330153,325.3675234716278,1.0
1,DB,1.4478881000298205,325.36752350163783,1.0
1,DB,1.4478880515132024,325.3675234716278,1.0
1,DB,1.4478880071316929,325.36752350163783,1.0
1,DB,1.4478879599402557,325.3675234716278,1.0
1,DB,1.4478879156120212,325.36752350163783,1.0
1,DB,0.6949536925556624,298.7937114713223,1.0
1,DB,0.6949536431224328,298.79371148901146,1.0
1,DB,0.694953594058032,298.7937114713223,1.0
1,DB,0.6949535445018779,298.79371148901146,1.0
1,DB,0.6949534953145523,298.7937114713223,1.0
1,DB,0.6949534449186964,298.7937113892635,1.0
1,DB,0.694953396448164,298.7937115067007,1.0
1,DB,0.6949533473838019,298.7937114713223,1.0
1,DB,0.6949532979506273,298.79371148901146,1.0
1,DB,0.694953249971879,298.7937114713223,1.0
1,DB,0.96800724043387,304.0550592328837,1.0
1,DB,0.9680071672731985,304.0550592492452,1.0
1,DB,0.9680070930543528,304.0550591844704,1.0
1,DB,0.9680070210567959,304.0550592492452,1.0
1,DB,0.9680069482108307,304.0550592328837,1.0
1,DB,0.9680068750502353,304.0550592492452,1.0
1,DB,0.9680068020994249,304.0550592328837,1.0
1,DB,0.9680067289388679,304.0550592492452,1.0
1,DB,0.968006654720135,304.0550591844704,1.0
1,DB,0.9680065828275762,304.0550592492452,1.0
1,DB,0.9680065098768413,304.0550592328837,1.0
1,DB,0.8088790823660484,300.228852535588,1.0
1,DB,0.8088790189461129,300.228852535588,1.0
1,DB,0.8088789593247999,300.2288525753696,1.0
1,DB,0.8088788945601999,300.228852535588,1.0
1,DB,0.8088788334764951,300.2288525519431,1.0
1,DB,0.8088787701743352,300.228852535588,1.0
1,DB,0.8088787092083822,300.228852535588,1.0
1,DB,0.8088786457885188,300.228852535588,1.0
1,DB,0.8088785860495518,300.22885259172483,1.0
1,DB,0.8088785215204779,300.2288525192328,1.0
1,DB,0.8088784603191195,300.2288525519431,1.0
1,DB,0.5037127935304431,285.3559914500921,1.0
1,DB,0.5037127511710919,285.3559914401618,1.0
1,DB,0.5037127070000065,285.35599146995276,1.0
1,DB,0.5037126659040433,285.3559914500921,1.0
1,DB,0.5037126233619132,285.3559914500921,1.0
1,DB,0.5037125815348185,285.3559915224126,1.0
1,DB,0.503712538277658,285.3559914500921,1.0
1,DB,0.5037124955527494,285.35599146002244,1.0
1,DB,0.5037124530106262,285.3559914500921,1.0
1,DB,0.503712410651288,285.3559914500921,1.0
1,DB,0.26078239820456156,209.91568992920634,1.0
1,DB,0.26078239639147377,209.9156898164264,1.0
1,DB,0.26078240031381444,209.91568992920634,1.0
1,DB,0.26078240132375224,209.9156897964022,1.0
1,DB,0.2607824023783789,209.9156897964022,1.0
1,DB,0.26078240208852616,209.91569008203464,1.0
1,DB,0.26078240448763257,209.9156897964022,1.0
1,DB,0.26078240554225957,209.9156897964022,1.0
1,DB,0.2607824052077183,209.91568994923054,1.0
1,DB,0.2607824076515138,209.9156897964022,1.0
1,DB,0.26078240736166153,209.91568992920634,1.0
1,DB,0.26078240976076844,209.9156897964022,1.0
1,DB,0.2607824094262276,209.91568994923054,1.0
1,DB,0.26078241187002343,209.9156897964022,1.0
1,DB,0.2607824130140288,209.91568992920634,1.0
1,DB,0.2607824125901106,209.91568994923054,1.0
1,DB,0.2607824150339068,209.9156897964022,1.0
1,DB,0.26078241608853475,209.9156897964022,1.0
1,DB,0.2607824171431628,209.9156897964022,1.0
1,DB,0.2607824154641433,209.91569008203464,1.0
1,DB,0.2607824192524193,209.9156897964022,1.0
1,DB,0.08826610084787152,207.2161119688532,1.0
1,DB,0.08826610086526532,207.2161107224576,1.0
1,DB,0.08826609960873895,207.21611155730747,1.0
1,DB,0.08826610118066391,207.2161119688532,1.0
1,DB,0.08826609980387568,207.21611155730747,1.0
1,DB,0.08826610129562606,207.21611113400334,1.0
1,DB,0.08826610147336904,207.2161119688532,1.0
1,DB,0.08826610005649349,207.21611114576174,1.0
1,DB,0.08826610019414917,207.21611155730747,1.0
1,DB,0.0882661030800816,207.21611113400334,1.0
1,DB,0.08826610034919863,207.21611114576174,1.0
1,DB,0.08826610056702895,207.2161119688532,1.0
1,DB,0.08826610066459736,207.21611238039893,1.0
1,DB,0.08826610343026783,207.2161107224576,1.0
1,DB,0.08826610081964684,207.21611155730747,1.0
1,DB,0.8825574327375149,0.09308810180901206,1.0
1,DB,0.8825574327376702,0.09308815310156296,1.0
1,DB,0.8825574341519593,0.09308810164235098,1.0
1,DB,0.8825574327372098,0.09308810180901206,1.0
1,DB,0.8825574327372366,0.09308815310156296,1.0
1,DB,0.8825574327371349,0.09308815310156296,1.0
1,DB,0.8825574341515525,0.09308810164235098,1.0
1,DB,0.88255743273706,0.09308815310156296,1.0
1,DB,0.8825574327365728,0.09308805051646116,1.0
1,DB,0.8825574327367282,0.09308815310156296,1.0
1,DB,0.8825574341512743,0.0930881529349019,1.0
1,DB,0.8825574327365246,0.09308815310156296,1.0
1,DB,0.8825574327362944,0.09308810180901206,1.0
1,DB,1.1544062273688658,336.2904010868528,1.0
1,DB,1.1544062136214532,336.29040109089516,1.0
1,DB,1.1544062027420499,336.2904010868528,1.0
1,DB,1.154406188994648,336.29040105766904,1.0
1,DB,1.1544061781152553,336.2904010868528,1.0
1,DB,1.154406164367864,336.29040109089516,1.0
1,DB,1.1544061535228474,336.2904010536267,1.0
1,DB,1.1544061397411014,336.29040109089516,1.0
1,DB,1.1544061302613664,336.2904010868528,1.0
1,DB,1.1544061151487253,336.29040105766904,1.0
1,DB,1.1544061042006335,336.2904011200789,1.0
1,DB,0.25815654239622216,306.55902479912146,1.0
1,DB,0.25815653795202204,306.55902479912146,1.0
1,DB,0.2581565333133694,306.55902479912146,1.0
1,DB,0.2581565300615432,306.55902479912146,1.0
1,DB,0.258156524230518,306.55902479912146,1.0
1,DB,0.25815651849671944,306.5590246150537,1.0
1,DB,0.25815651514766796,306.55902479912146,1.0
1,DB,0.25815651060624345,306.55902479912146,1.0
1,DB,0.25815650735441903,306.55902479912146,1.0
1,DB,0.25815650162062165,306.55902479912146,1.0
1,DB,0.25815649698197185,306.55902479912146,1.0
1,DB,0.25815649244054867,306.55902479912146,1.0
1,DB,0.25815648918872564,306.55902479912146,1.0
1,DB,0.2581564834549294,306.55902479912146,1.0
1,DB,0.25815647752668114,306.5590246150537,1.0
1,DB,0.2581564742748592,306.55902479912146,1.0
1,DB,0.2581564711202638,306.55902479912146,1.0
1,DB,0.2581564651920165,306.55902479912146,1.0
1,DB,0.2581564606505956,306.55902479912146,1.0
1,DB,0.2581564561091751,306.55902479912146,1.0
1,DB,4.907322215453378,327.538887130579,1.0
1,DB,4.907321764349987,327.5388871287511,1.0
1,DB,4.907321313395018,327.538887130579,1.0
1,DB,4.907320860860318,327.5388871287511,1.0
1,DB,4.907320411241423,327.538887130579,1.0
1,DB,2.556513150624187,300.1982880582543,1.0
1,DB,2.556512529757403,300.1982880708437,1.0
1,DB,2.556511906202148,300.1982880582543,1.0
1,DB,2.5565112838738706,300.1982880582543,1.0
1,DB,2.5565106631260632,300.1982880708437,1.0
1,DB,2.5565100395719536,300.1982880582543,1.0
1,DB,2.0496777304975757,246.05990794963986,1.0
1,DB,2.0496782664063455,246.05990796559578,1.0
1,DB,2.0496788050021992,246.05990794963986,1.0
1,DB,2.1332539593933966,229.9975941304667,1.0
1,DB,2.1332542131956895,229.99759416240232,1.0
1,DB,2.1332544719045874,229.9975941304667,1.0
1,DB,2.133254725532111,229.99759415296316,1.0
1,DB,2.13325498310228,229.9975941304667,1.0
1,DB,2.133255240672615,229.9975941304667,1.0
1,DB,2.1332554944757387,229.99759416240232,1.0
1,DB,2.1332557531854612,229.9975941304667,1.0
1,DB,0.04083038553546455,95.4403320310055,1.0
1,DB,0.04083038633729919,95.4403320310055,1.0
1,DB,0.0408303862966859,95.4403320310055,1.0
1,DB,0.04083038693849095,95.44033199462332,1.0
1,DB,0.040830387057907314,95.44033279503165,1.0
1,DB,0.040830386469761976,95.4403320310055,1.0
1,DB,0.04083038727159662,95.4403320310055,1.0
1,DB,0.040830387230983325,95.4403320310055,1.0
1,DB,0.040830387417842805,95.4403320310055,1.0
1,DB,0.040830387832175075,95.4403320310055,1.0
1,DB,0.12359390459009269,52.214261984950475,1.0
1,DB,0.12359390241153648,52.21426213469783,1.0
1,DB,0.12359390143828441,52.214261984950475,1.0
1,DB,0.1235939016703366,52.214261984950475,1.0
1,DB,0.12359389939810891,52.214261984950475,1.0
1,DB,0.12359389861219999,52.21426213469783,1.0
1,DB,0.12359389745160508,52.214261984950475,1.0
1,DB,0.12359389777732896,52.214261984950475,1.0
1,DB,0.12359389559877285,52.21426213469783,1.0
1,DB,0.12359389462552103,52.214261984950475,1.0
1,DB,0.12359389485757359,52.214261984950475,1.0
1,DB,0.12359389267901752,52.21426213469783,1.0
1,DB,0.1235938916120944,52.214261984950475,1.0
1,DB,0.12359389073251419,52.214261984950475,1.0
1,DB,0.12359389096456692,52.214261984950475,1.0
1,DB,0.12359388887968234,52.21426228444519,1.0
1,DB,0.12359388762541657,52.21426183520309,1.0
1,DB,0.2014968694242246,210.16309123843934,1.0
1,DB,0.20149687002069905,210.1630910673557,1.0
1,DB,0.20149687075252876,210.16309123843934,1.0
1,DB,0.20149687134900324,210.16309123843934,1.0
1,DB,0.20149687060192578,210.1630910673557,1.0
1,DB,0.20149687263218924,210.16309123843934,1.0
1,DB,0.2014968733189008,210.16309123843934,1.0
1,DB,0.20149687382513845,210.16309089627205,1.0
1,DB,0.2014968746472055,210.16309140952293,1.0
1,DB,0.2014968738098913,210.16309143729043,1.0
1,DB,0.2014968757950365,210.1630910673557,1.0
1,DB,0.20149687652686685,210.16309123843934,1.0
1,DB,0.20149687712334166,210.16309123843934,1.0
1,DB,0.20149687776493505,210.1630910673557,1.0
1,DB,0.20149687845164702,210.16309140952293,1.0
1,DB,0.20149687904812197,210.1630910673557,1.0
1,DB,0.20149687964459698,210.1630910673557,1.0
1,DB,0.2014968803313091,210.16309123843934,1.0
1,DB,0.5470330087661396,53.03667272365955,1.0
1,DB,0.5470329901123054,53.03667263664482,1.0
1,DB,0.5470329688729273,53.03667272365955,1.0
1,DB,0.5470329490223659,53.03667272365955,1.0
1,DB,0.5470329289797276,53.03667263664482,1.0
1,DB,0.5470329090331323,53.03667272365955,1.0
1,DB,0.5470328904753539,53.03667263664482,1.0
1,DB,0.5470328690439115,53.036672690918024,1.0
1,DB,0.5470328491933655,53.03667272365955,1.0
1,DB,0.5470328294388624,53.036672669386334,1.0
1,DB,0.5470328093002033,53.03667272365955,1.0
1,DB,0.560953102631847,318.41580575550046,1.0
1,DB,0.5609530919005941,318.41580570840534,1.0
1,DB,0.5609530825928296,318.41580566131023,1.0
1,DB,0.5609530701689756,318.41580580259557,1.0
1,DB,0.5609530594377287,318.41580575550046,1.0
1,DB,0.5609530487064838,318.41580570840534,1.0
1,DB,0.5609530379752409,318.41580566131023,1.0
1,DB,0.5609530283310887,318.41580580259557,1.0
1,DB,0.5609530162436429,318.41580575550046,1.0
1,DB,0.5609530055796855,318.41580570840534,1.0
1,DB,0.3006172877515091,220.67040894960718,1.0
1,DB,0.30061729074685445,220.67040894960718,1.0
1,DB,0.30061729361157397,220.67040894960718,1.0
1,DB,0.30061729524727854,220.67040894960718,1.0
1,DB,0.30061729947164,220.67040894960718,1.0
1,DB,0.3006173011073453,220.67040910449947,1.0
1,DB,0.3006173053317073,220.67040894960718,1.0
1,DB,0.3006173083923677,220.67040903974072,1.0
1,DB,0.3006173097668213,220.67040885947364,1.0
1,DB,0.3006173141218104,220.67040885947364,1.0
1,DB,0.3006173171171586,220.67040903974072,1.0
1,DB,0.2178268550483906,347.5312717385689,1.0
1,DB,0.21782685632792503,347.5312717385689,1.0
1,DB,0.21782685478586566,347.53127193724185,1.0
1,DB,0.2178268546894843,347.5312717385689,1.0
1,DB,0.2178268560038998,347.5312717385689,1.0
1,DB,0.21782685446184047,347.5312717385689,1.0
1,DB,0.21782685716961236,347.5312718264308,1.0
1,DB,0.21782685421675616,347.53127193724185,1.0
1,DB,0.2178268541203748,347.5312717385689,1.0
1,DB,0.21782685543479036,347.5312717385689,1.0
1,DB,0.21782685387529058,347.53127193724185,1.0
1,DB,0.21782685518970613,347.5312717385689,1.0
1,DB,0.21782685366508736,347.5312717385689,1.0
1,DB,0.451340766451697,205.27318772727125,1.0
1,DB,0.4513407685794114,205.27318772727125,1.0
1,DB,0.4513407707808914,205.27318772727125,1.0
1,DB,0.4513407729086064,205.27318772727125,1.0
1,DB,0.4513407751100873,205.27318772727125,1.0
1,DB,0.451340777237803,205.27318772727125,1.0
1,DB,0.45134077947616746,205.27318781030365,1.0
1,DB,0.451340781567001,205.27318772727125,1.0
1,DB,0.4513407837684834,205.27318772727125,1.0
1,DB,0.4513407858962005,205.27318772727125,1.0
1,DB,0.4513407880976837,205.27318772727125,1.0
1,DB,0.4513407902254014,205.27318772727125,1.0
1,DB,1.4015715317948594,224.5621219265225,1.0
1,DB,1.401571612402492,224.5621219092602,1.0
1,DB,1.4015716946497485,224.56212189252167,1.0
1,DB,1.4015717739877709,224.5621219265225,1.0
1,DB,1.401571854817456,224.5621219265225,1.0
1,DB,1.4015719354252356,224.5621219092602,1.0
1,DB,0.15538113326713401,311.8054105192299,1.0
1,DB,0.15538113203998746,311.8054105192299,1.0
1,DB,0.1553811295706324,311.8054103810159,1.0
1,DB,0.15538112958569453,311.8054105192299,1.0
1,DB,0.15538112835854814,311.8054105192299,1.0
1,DB,0.15538112713140184,311.8054105192299,1.0
1,DB,0.15538112474488464,311.8054100719069,1.0
1,DB,0.15538112467710935,311.8054105192299,1.0
1,DB,0.15538112344996322,311.8054105192299,1.0
1,DB,0.15538112222281714,311.8054105192299,1.0
1,DB,0.15538112107850877,311.8054103810159,1.0
1,DB,0.15538111976852514,311.8054105192299,1.0
1,DB,0.15538111854137923,311.8054105192299,1.0
1,DB,0.2267436604777975,135.48613434217995,1.0
1,DB,0.22674366124139472,135.48613434217995,1.0
1,DB,0.2267436647666318,135.48613423531708,1.0
1,DB,0.22674366545636082,135.48613434217995,1.0
1,DB,0.2267436688338612,135.48613434217995,1.0
1,DB,0.2267436696713276,135.48613434217995,1.0
1,DB,0.22674367185267974,135.48613423531708,1.0
1,DB,0.2267436752301805,135.48613434217995,1.0
1,DB,0.22674367599377887,135.48613434217995,1.0
1,DB,0.2267436794451485,135.48613434217995,1.0
1,DB,0.22674368020874722,135.48613434217995,1.0
1,DB,0.2267436837339857,135.48613423531708,1.0
1,DB,0.2267436843498475,135.48613434217995,1.0
1,DB,0.22674368653120086,135.48613434217995,1.0
1,DB,0.22674368998257116,135.48613434217995,1.0
1,DB,0.22674369082003942,135.48613423531708,1.0
1,DB,0.22674369419754137,135.48613434217995,1.0
1,DB,0.22674369496114122,135.48613434217995,1.0
1,DB,0.08640463425608984,203.24290255679196,1.0
1,DB,0.0864046342885315,203.24290294063584,1.0
1,DB,0.08640463442184153,203.242903003655,1.0
1,DB,0.08640463442066039,203.24290255679196,1.0
1,DB,0.08640463592062891,203.24290255679196,1.0
1,DB,0.08640463315250801,203.24290294063584,1.0
1,DB,0.08640463468609935,203.242903003655,1.0
1,DB,0.08640463611882228,203.24290255679196,1.0
1,DB,0.08640463338432419,203.24290338749884,1.0
