"","Elevation","Latitude","Longitude","Timestamp","Game","Player_ID"
"41",13.6,47.1423175558448,-70.463430499658,2022-05-10 16:40:06,1,"MZ"
"42",14.08,47.1423481497914,-70.4634129814804,2022-05-10 16:40:10,1,"MZ"
"43",13.6,47.142381509766,-70.4634285718203,2022-05-10 16:40:13,1,"MZ"
"44",13.6,47.1424297057092,-70.4634429886937,2022-05-10 16:40:19,1,"MZ"
"45",14.08,47.1424780692905,-70.4634751752019,2022-05-10 16:40:26,1,"MZ"
"46",14.56,47.1425012871623,-70.4634514544159,2022-05-10 16:40:29,1,"MZ"
"47",15.04,47.1425554342568,-70.4634315054864,2022-05-10 16:40:35,1,"MZ"
"48",16.48,47.142595667392,-70.4634168371558,2022-05-10 16:40:40,1,"MZ"
"49",16.96,47.1426287759095,-70.4634126462042,2022-05-10 16:40:43,1,"MZ"
"50",16.96,47.142698680982,-70.4634163342416,2022-05-10 16:40:49,1,"MZ"
"51",16,47.142727682367,-70.4634281527251,2022-05-10 16:40:54,1,"MZ"
"52",13.12,47.1427800692618,-70.4634626861662,2022-05-10 16:41:00,1,"MZ"
"53",14.08,47.1428286843002,-70.4634689725935,2022-05-10 16:41:04,1,"MZ"
"54",13.6,47.1428607869893,-70.4634671285748,2022-05-10 16:41:08,1,"MZ"
"55",14.08,47.1429229807109,-70.463454220444,2022-05-10 16:41:14,1,"MZ"
"56",13.6,47.142981570214,-70.46342253685,2022-05-10 16:41:20,1,"MZ"
"57",14.08,47.1429909579456,-70.4634144902229,2022-05-10 16:41:21,1,"MZ"
"58",16,47.1430436801165,-70.4634102992713,2022-05-10 16:41:25,1,"MZ"
"59",16,47.1430653892457,-70.4634134005755,2022-05-10 16:41:27,1,"MZ"
"60",16.48,47.1431104838848,-70.4634448327124,2022-05-10 16:41:31,1,"MZ"
"61",16,47.1431628707796,-70.4634788632393,2022-05-10 16:41:37,1,"MZ"
"62",14.56,47.1432466059923,-70.4634964652359,2022-05-10 16:41:45,1,"MZ"
"63",14.08,47.1432604361326,-70.4634959623218,2022-05-10 16:41:49,1,"MZ"
"64",11.67,47.1433455962688,-70.4635164141655,2022-05-10 16:41:56,1,"MZ"
"65",11.67,47.1433749329299,-70.4635374527425,2022-05-10 16:42:00,1,"MZ"
"66",12.63,47.1434274036437,-70.4635750036687,2022-05-10 16:42:09,1,"MZ"
"67",12.15,47.1434366237372,-70.4636169131845,2022-05-10 16:42:15,1,"MZ"
"68",12.15,47.1434537228197,-70.4636319167912,2022-05-10 16:42:22,1,"MZ"
"69",12.63,47.1434787008911,-70.4636802803725,2022-05-10 16:42:30,1,"MZ"
"70",13.6,47.1435226220638,-70.4637057613581,2022-05-10 16:42:36,1,"MZ"
"71",15.04,47.1435480192304,-70.4637417197227,2022-05-10 16:42:42,1,"MZ"
"72",16.48,47.1435618493706,-70.4637746606022,2022-05-10 16:42:48,1,"MZ"
"73",16.48,47.1435916051269,-70.4637969564646,2022-05-10 16:42:54,1,"MZ"
"74",16.48,47.143615661189,-70.4638449847698,2022-05-10 16:43:01,1,"MZ"
"75",16.48,47.1436338499188,-70.4638961143792,2022-05-10 16:43:07,1,"MZ"
"76",17.44,47.1436451654881,-70.4639588948339,2022-05-10 16:43:12,1,"MZ"
"77",16.48,47.1436569001526,-70.4640226811171,2022-05-10 16:43:19,1,"MZ"
"78",16.96,47.143663354218,-70.4640110302716,2022-05-10 16:43:26,1,"MZ"
"79",16.48,47.143681878224,-70.4640015587211,2022-05-10 16:43:33,1,"MZ"
"80",16.48,47.1436967141926,-70.4639747366309,2022-05-10 16:43:41,1,"MZ"
"81",16.96,47.1437127236277,-70.4639754071832,2022-05-10 16:43:47,1,"MZ"
"82",16,47.1437206026167,-70.4640015587211,2022-05-10 16:43:54,1,"MZ"
"83",16.96,47.1437405515462,-70.4639777541161,2022-05-10 16:43:59,1,"MZ"
"84",17.92,47.143761087209,-70.4639474116266,2022-05-10 16:44:10,1,"MZ"
"85",21.29,47.1437887474895,-70.4638605751097,2022-05-10 16:44:21,1,"MZ"
"86",24.17,47.1437909267843,-70.4638918396086,2022-05-10 16:44:35,1,"MZ"
"87",25.13,47.1438054274768,-70.4638922587037,2022-05-10 16:44:50,1,"MZ"
"88",25.13,47.1438056789339,-70.4638999700546,2022-05-10 16:45:00,1,"MZ"
"89",24.17,47.1438323333859,-70.4638741537929,2022-05-10 16:45:14,1,"MZ"
"90",28.98,47.1438054274768,-70.4638468287885,2022-05-10 16:45:32,1,"MZ"
"91",29.46,47.1438049245626,-70.4638578929007,2022-05-10 16:45:48,1,"MZ"
"92",27.05,47.1437964588404,-70.4640162270516,2022-05-10 16:45:55,1,"MZ"
"93",25.61,47.1437843050808,-70.4640800971538,2022-05-10 16:45:59,1,"MZ"
"94",23.69,47.1437527053058,-70.4641648381948,2022-05-10 16:46:05,1,"MZ"
"95",22.73,47.1437634341419,-70.4642489925027,2022-05-10 16:46:12,1,"MZ"
"96",21.77,47.1437543816864,-70.4642952606082,2022-05-10 16:46:18,1,"MZ"
"97",21.29,47.1437684632838,-70.4643682669848,2022-05-10 16:46:24,1,"MZ"
"98",21.29,47.1437763422728,-70.4643962625414,2022-05-10 16:46:27,1,"MZ"
"99",21.29,47.1437684632838,-70.4644214082509,2022-05-10 16:46:33,1,"MZ"
"100",20.32,47.1437757555395,-70.4644297063351,2022-05-10 16:46:46,1,"MZ"
"101",20.81,47.1437651943415,-70.464434819296,2022-05-10 16:46:58,1,"MZ"
"102",20.32,47.1437713131309,-70.46446650289,2022-05-10 16:47:04,1,"MZ"
"103",20.81,47.1438079420477,-70.4645053111017,2022-05-10 16:47:12,1,"MZ"
"104",21.29,47.1438119653612,-70.4645461309701,2022-05-10 16:47:17,1,"MZ"
"105",20.81,47.1438089478761,-70.4646029602736,2022-05-10 16:47:23,1,"MZ"
"106",19.84,47.1437832154334,-70.4646521620452,2022-05-10 16:47:28,1,"MZ"
"107",19.84,47.1437787730247,-70.4646918084472,2022-05-10 16:47:34,1,"MZ"
"108",19.36,47.143787657842,-70.4647079855204,2022-05-10 16:47:37,1,"MZ"
"109",20.32,47.1438094507903,-70.4646746255457,2022-05-10 16:47:42,1,"MZ"
"110",20.32,47.1438305731863,-70.4646957479417,2022-05-10 16:47:48,1,"MZ"
"111",17.92,47.1438268851489,-70.4647525772452,2022-05-10 16:47:58,1,"MZ"
"354",14.56,47.1425925660878,-70.4641385190189,2022-05-10 17:35:02,2,"MZ"
"355",16.96,47.1426613815129,-70.4641227610409,2022-05-10 17:35:09,2,"MZ"
"356",16.96,47.1427203062922,-70.4641190730035,2022-05-10 17:35:13,2,"MZ"
"357",17.44,47.1428074780852,-70.4640746489167,2022-05-10 17:35:21,2,"MZ"
"358",15.52,47.1428799815476,-70.4641339927912,2022-05-10 17:35:27,2,"MZ"
"359",17.44,47.1429441031069,-70.4642589669675,2022-05-10 17:35:33,2,"MZ"
"360",18.88,47.142960447818,-70.4643380921334,2022-05-10 17:35:37,2,"MZ"
"361",19.84,47.1429898682982,-70.4644341487437,2022-05-10 17:35:43,2,"MZ"
"362",20.81,47.1430358011276,-70.4644588753581,2022-05-10 17:35:49,2,"MZ"
"363",20.81,47.1430488768965,-70.4644561931491,2022-05-10 17:35:50,2,"MZ"
"364",18.88,47.143105790019,-70.4644654970616,2022-05-10 17:35:56,2,"MZ"
"365",18.4,47.1431681513786,-70.4644391778857,2022-05-10 17:36:03,2,"MZ"
"366",17.44,47.1432108990848,-70.4644264373928,2022-05-10 17:36:07,2,"MZ"
"367",17.44,47.1432462707162,-70.4644467215985,2022-05-10 17:36:14,2,"MZ"
"368",16.96,47.1433082129806,-70.4644647426903,2022-05-10 17:36:21,2,"MZ"
"369",16.48,47.1433493681252,-70.4645092505962,2022-05-10 17:36:29,2,"MZ"
"370",15.52,47.1433675568551,-70.4645885434002,2022-05-10 17:36:35,2,"MZ"
"371",14.08,47.1433866675943,-70.4646123480052,2022-05-10 17:36:47,2,"MZ"
"372",12.63,47.1433547325432,-70.4646309558302,2022-05-10 17:37:01,2,"MZ"
"373",13.6,47.1432856656611,-70.4646799899638,2022-05-10 17:37:07,2,"MZ"
"374",15.04,47.1432487014681,-70.4647318739444,2022-05-10 17:37:14,2,"MZ"
"375",14.56,47.1432426664978,-70.4647363163531,2022-05-10 17:37:15,2,"MZ"
"376",14.56,47.1432399842888,-70.4648113343865,2022-05-10 17:37:20,2,"MZ"
"377",14.56,47.1432362962514,-70.4648305289447,2022-05-10 17:37:21,2,"MZ"
"378",15.04,47.1432803012431,-70.4649186227471,2022-05-10 17:37:27,2,"MZ"
"379",15.52,47.1433029323816,-70.4649272561073,2022-05-10 17:37:29,2,"MZ"
"380",16.48,47.1433401480317,-70.4650312755257,2022-05-10 17:37:36,2,"MZ"
"381",16.96,47.1433802135289,-70.4651315230876,2022-05-10 17:37:42,2,"MZ"
"382",17.44,47.1433860808611,-70.465151052922,2022-05-10 17:37:43,2,"MZ"
"383",17.92,47.1433942113072,-70.4652926232666,2022-05-10 17:37:50,2,"MZ"
"384",17.92,47.1433946304023,-70.465341405943,2022-05-10 17:37:52,2,"MZ"
"385",18.4,47.1433721669018,-70.4654929507524,2022-05-10 17:38:00,2,"MZ"
"386",16,47.1433498710394,-70.4655513726175,2022-05-10 17:38:07,2,"MZ"
"387",14.08,47.1433557383716,-70.4655486065894,2022-05-10 17:38:16,2,"MZ"
"388",16,47.1434182673693,-70.465536871925,2022-05-10 17:38:22,2,"MZ"
"389",20.32,47.1434128191322,-70.4655154980719,2022-05-10 17:38:32,2,"MZ"
"390",21.29,47.1434780303389,-70.4654941242188,2022-05-10 17:38:39,2,"MZ"
"391",21.77,47.1435085404664,-70.4654909390956,2022-05-10 17:38:43,2,"MZ"
"392",22.73,47.1435546409339,-70.4654797911644,2022-05-10 17:38:47,2,"MZ"
"393",23.69,47.1436036750674,-70.4655219521374,2022-05-10 17:38:53,2,"MZ"
"394",23.69,47.1436824649572,-70.4654824733734,2022-05-10 17:39:00,2,"MZ"
"395",23.69,47.1437524538487,-70.4654243867844,2022-05-10 17:39:06,2,"MZ"
"396",23.21,47.1438459958881,-70.46535724774,2022-05-10 17:39:12,2,"MZ"
"397",23.69,47.1438974607736,-70.4653067048639,2022-05-10 17:39:16,2,"MZ"
"398",23.21,47.1439802739769,-70.4652754403651,2022-05-10 17:39:23,2,"MZ"
"399",20.81,47.1440241113305,-70.4652227181941,2022-05-10 17:39:35,2,"MZ"
"400",19.36,47.1441433858126,-70.4651321936399,2022-05-10 17:39:45,2,"MZ"
"401",18.88,47.1442669350654,-70.4650124162436,2022-05-10 17:39:54,2,"MZ"
"402",16,47.1443298831582,-70.4649472050369,2022-05-10 17:40:03,2,"MZ"
"403",16,47.144308174029,-70.4649692494422,2022-05-10 17:40:05,2,"MZ"
"404",13.6,47.1441924199462,-70.4651078023016,2022-05-10 17:40:14,2,"MZ"
"405",13.6,47.1441746503115,-70.4651461914182,2022-05-10 17:40:16,2,"MZ"
"406",14.56,47.1440376900136,-70.4652748536319,2022-05-10 17:40:24,2,"MZ"
"407",15.04,47.1439649350941,-70.4653552360833,2022-05-10 17:40:31,2,"MZ"
"408",14.56,47.1439221873879,-70.4653610195965,2022-05-10 17:40:37,2,"MZ"
"409",13.12,47.1439225226641,-70.4653516318649,2022-05-10 17:40:43,2,"MZ"
"410",12.15,47.1438821218908,-70.4653198644519,2022-05-10 17:40:46,2,"MZ"
"411",11.67,47.1438169106841,-70.4653007537127,2022-05-10 17:40:52,2,"MZ"
"412",11.19,47.1437939442694,-70.4652294237167,2022-05-10 17:41:09,2,"MZ"
"413",13.12,47.1437818743289,-70.4651808086783,2022-05-10 17:41:25,2,"MZ"
"414",11.67,47.1437897533178,-70.4651709180325,2022-05-10 17:41:44,2,"MZ"
"415",17.44,47.1437765099108,-70.4652261547744,2022-05-10 17:41:56,2,"MZ"
"416",21.77,47.1437485143542,-70.4652523063123,2022-05-10 17:42:11,2,"MZ"
"417",22.73,47.1437379531562,-70.4652199521661,2022-05-10 17:42:25,2,"MZ"
"418",23.21,47.1437573991716,-70.4651777911931,2022-05-10 17:42:42,2,"MZ"
"419",21.77,47.1437604166567,-70.4652180243284,2022-05-10 17:43:00,2,"MZ"
"420",17.44,47.1436926070601,-70.4653389751911,2022-05-10 17:43:26,2,"MZ"
"421",15.04,47.1436821296811,-70.4652600176632,2022-05-10 17:43:49,2,"MZ"
"422",15.52,47.1436718199402,-70.4651844128966,2022-05-10 17:44:04,2,"MZ"
"423",16.48,47.1436944510788,-70.4651779588312,2022-05-10 17:44:16,2,"MZ"
"424",17.92,47.1437027491629,-70.4651460237801,2022-05-10 17:44:31,2,"MZ"
"425",18.4,47.1437827963382,-70.4652106482536,2022-05-10 17:44:37,2,"MZ"
"426",16.96,47.1437978837639,-70.465195979923,2022-05-10 17:44:51,2,"MZ"
"427",19.36,47.1438426431268,-70.4652604367584,2022-05-10 17:45:04,2,"MZ"
"428",19.84,47.1438506059349,-70.4652538150549,2022-05-10 17:45:17,2,"MZ"
"429",17.44,47.1438479237258,-70.4652655497193,2022-05-10 17:45:33,2,"MZ"
"430",16.96,47.1438744943589,-70.4652878455818,2022-05-10 17:45:54,2,"MZ"
"431",17.44,47.1438786014915,-70.4653007537127,2022-05-10 17:45:56,2,"MZ"
"432",18.88,47.1438372787088,-70.4654217883945,2022-05-10 17:46:02,2,"MZ"
"433",17.44,47.1437738277018,-70.4654615186155,2022-05-10 17:46:09,2,"MZ"
"434",15.52,47.1436833869666,-70.4655383806676,2022-05-10 17:46:17,2,"MZ"
"435",15.04,47.1435138210654,-70.4656935296953,2022-05-10 17:46:29,2,"MZ"
"436",17.44,47.1434257272631,-70.4657396301627,2022-05-10 17:46:35,2,"MZ"
"437",16.96,47.1433229651302,-70.4657877422869,2022-05-10 17:46:44,2,"MZ"
"438",16,47.1432580891997,-70.4657915979624,2022-05-10 17:46:51,2,"MZ"
"439",15.52,47.143232608214,-70.4657197650522,2022-05-10 17:46:58,2,"MZ"
"440",16.48,47.1432332787663,-70.4657001513988,2022-05-10 17:47:05,2,"MZ"
"441",17.92,47.1432202029973,-70.4656481835991,2022-05-10 17:47:19,2,"MZ"
"442",18.88,47.1432096417993,-70.4656073637307,2022-05-10 17:47:21,2,"MZ"
"443",19.84,47.1431780420244,-70.4655525460839,2022-05-10 17:47:27,2,"MZ"
"444",20.32,47.1431622840464,-70.4655365366489,2022-05-10 17:47:35,2,"MZ"
"445",20.81,47.1431725937873,-70.4655328486115,2022-05-10 17:47:55,2,"MZ"
"446",20.32,47.1431835740805,-70.4655400570482,2022-05-10 17:48:13,2,"MZ"
"447",20.32,47.1431808080524,-70.4655595030636,2022-05-10 17:48:19,2,"MZ"
"448",21.77,47.1431009285152,-70.4654766060412,2022-05-10 17:48:23,2,"MZ"
"449",19.84,47.1430018544197,-70.4652958083898,2022-05-10 17:48:30,2,"MZ"
"450",17.92,47.142888950184,-70.4651093948632,2022-05-10 17:48:38,2,"MZ"
"451",17.44,47.1428321208805,-70.4650023579597,2022-05-10 17:48:43,2,"MZ"
"452",16.96,47.1428184583783,-70.4649893660098,2022-05-10 17:48:44,2,"MZ"
"453",15.52,47.1427395846695,-70.464831283316,2022-05-10 17:48:52,2,"MZ"
"454",15.04,47.1427010279149,-70.4647483024746,2022-05-10 17:48:59,2,"MZ"
"455",14.56,47.1426939032972,-70.4647348076105,2022-05-10 17:49:01,2,"MZ"
"456",14.08,47.1426636446267,-70.4647494759411,2022-05-10 17:49:04,2,"MZ"
"457",13.6,47.1426602918655,-70.4647081531584,2022-05-10 17:49:08,2,"MZ"
"458",14.56,47.142656520009,-70.4646601248533,2022-05-10 17:49:14,2,"MZ"
"459",16.96,47.1426481381059,-70.4646136891097,2022-05-10 17:49:25,2,"MZ"
"460",14.56,47.142643276602,-70.464664818719,2022-05-10 17:49:37,2,"MZ"
"461",14.56,47.1425669174641,-70.4645533394068,2022-05-10 17:49:42,2,"MZ"
"462",14.56,47.1425483096391,-70.4644944146276,2022-05-10 17:49:44,2,"MZ"
"463",14.08,47.1424726210535,-70.4642804246396,2022-05-10 17:49:52,2,"MZ"
"464",13.6,47.1424062363803,-70.4640926700085,2022-05-10 17:49:59,2,"MZ"
"465",13.6,47.1423986088485,-70.4640705417842,2022-05-10 17:50:00,2,"MZ"
"466",14.08,47.1423673443496,-70.4639465734363,2022-05-10 17:50:06,2,"MZ"
"467",14.08,47.1423926576972,-70.4638976231217,2022-05-10 17:50:08,2,"MZ"
"468",15.52,47.142482008785,-70.4637806117535,2022-05-10 17:50:17,2,"MZ"
"469",16.96,47.1425229124725,-70.4637114610523,2022-05-10 17:50:25,2,"MZ"
"470",19.36,47.1425338089466,-70.4635902587324,2022-05-10 17:50:34,2,"MZ"
"471",21.77,47.1425616368651,-70.4635475110263,2022-05-10 17:50:44,2,"MZ"
"472",21.29,47.1425866149366,-70.4635080322623,2022-05-10 17:50:53,2,"MZ"
"473",20.32,47.1425936557353,-70.4634690564126,2022-05-10 17:51:09,2,"MZ"
"474",20.81,47.1426040492952,-70.4635302443057,2022-05-10 17:51:27,2,"MZ"
"475",21.29,47.1426031272858,-70.4635343514383,2022-05-10 17:51:37,2,"MZ"
"476",21.29,47.1426213160157,-70.4635216947645,2022-05-10 17:51:48,2,"MZ"
"477",20.32,47.1426068991423,-70.463541559875,2022-05-10 17:52:10,2,"MZ"
"478",17.92,47.1426139399409,-70.4635158274323,2022-05-10 17:52:24,2,"MZ"
"479",16.96,47.1426090784371,-70.4634972196072,2022-05-10 17:52:36,2,"MZ"
"480",16,47.1426040492952,-70.4635085351765,2022-05-10 17:52:43,2,"MZ"
"481",14.08,47.1425905544311,-70.4635070264339,2022-05-10 17:53:03,2,"MZ"
"482",15.52,47.1425952482969,-70.4635051824152,2022-05-10 17:53:13,2,"MZ"
"483",17.92,47.1426103357226,-70.4634964652359,2022-05-10 17:53:31,2,"MZ"
"484",16,47.1425961703062,-70.4634948726743,2022-05-10 17:53:49,2,"MZ"
"485",16.96,47.1425875369459,-70.4634953755885,2022-05-10 17:54:08,2,"MZ"
"486",16,47.142579657957,-70.4635043442249,2022-05-10 17:54:27,2,"MZ"
"487",14.56,47.1425681747496,-70.4634979739785,2022-05-10 17:54:43,2,"MZ"
"488",14.56,47.1425711084157,-70.4634615965188,2022-05-10 17:54:59,2,"MZ"
"489",15.52,47.1426181308925,-70.4634995665401,2022-05-10 17:55:04,2,"MZ"
"490",16.96,47.1427117567509,-70.4635489359498,2022-05-10 17:55:11,2,"MZ"
"491",16.96,47.1427244972438,-70.463589001447,2022-05-10 17:55:17,2,"MZ"
"492",18.4,47.1427049674094,-70.4635879956186,2022-05-10 17:55:27,2,"MZ"
"493",16.96,47.1426972560585,-70.463552204892,2022-05-10 17:55:42,2,"MZ"
"494",16.48,47.142783254385,-70.4635526239872,2022-05-10 17:55:48,2,"MZ"
"495",16.48,47.1428020298481,-70.4635505285114,2022-05-10 17:55:49,2,"MZ"
"496",16.48,47.1429608669132,-70.4635512828827,2022-05-10 17:55:58,2,"MZ"
"497",14.56,47.1430167742074,-70.463583804667,2022-05-10 17:56:06,2,"MZ"
"498",15.04,47.1430133376271,-70.4635967966169,2022-05-10 17:56:24,2,"MZ"
"499",14.56,47.1430553309619,-70.4635982215405,2022-05-10 17:56:30,2,"MZ"
"500",16.48,47.1430723462254,-70.4635745007545,2022-05-10 17:56:48,2,"MZ"
"501",16,47.1430716756731,-70.4635866545141,2022-05-10 17:56:55,2,"MZ"
"502",15.52,47.1430497150868,-70.4636242892593,2022-05-10 17:57:02,2,"MZ"
"503",10.71,47.1430273354053,-70.4636914283037,2022-05-10 17:57:20,2,"MZ"
"504",13.12,47.1430363040417,-70.4636976309121,2022-05-10 17:57:29,2,"MZ"
"505",16.96,47.1430425066501,-70.4636530391872,2022-05-10 17:57:42,2,"MZ"
"506",17.44,47.1430562529713,-70.4636285640299,2022-05-10 17:57:54,2,"MZ"
"507",17.44,47.1430278383195,-70.4636245407164,2022-05-10 17:58:00,2,"MZ"
"508",17.92,47.143036890775,-70.4636349342763,2022-05-10 17:58:17,2,"MZ"
"509",18.4,47.1430179476738,-70.4636050947011,2022-05-10 17:58:29,2,"MZ"
"510",16.96,47.1430140919983,-70.4636143986136,2022-05-10 17:58:38,2,"MZ"
"511",14.56,47.14300009422,-70.4636011552066,2022-05-10 17:59:01,2,"MZ"
"512",14.08,47.1430003456771,-70.4636565595865,2022-05-10 17:59:04,2,"MZ"
"513",13.12,47.1429936401546,-70.4637398757041,2022-05-10 17:59:09,2,"MZ"
"514",13.12,47.1430140081793,-70.4638835415244,2022-05-10 17:59:19,2,"MZ"
"515",13.6,47.1429965738207,-70.4638792667538,2022-05-10 17:59:32,2,"MZ"
"516",14.08,47.1430001780391,-70.4638590663671,2022-05-10 17:59:50,2,"MZ"
"517",14.08,47.1430225577205,-70.4638819489628,2022-05-10 18:00:00,2,"MZ"
"518",13.6,47.1430171933025,-70.4639105312526,2022-05-10 18:00:08,2,"MZ"
"519",15.52,47.1430278383195,-70.4639083519578,2022-05-10 18:00:19,2,"MZ"
"520",16.96,47.1430335380137,-70.4638782609254,2022-05-10 18:00:33,2,"MZ"
"521",16,47.1430383995175,-70.4638828709722,2022-05-10 18:00:49,2,"MZ"
"522",14.56,47.1430323645473,-70.4638907499611,2022-05-10 18:01:06,2,"MZ"
"523",11.67,47.1430503856391,-70.4639090225101,2022-05-10 18:01:20,2,"MZ"
"524",14.08,47.1430558338761,-70.4638857208192,2022-05-10 18:01:33,2,"MZ"
"525",14.56,47.1430492121726,-70.4639047477394,2022-05-10 18:01:43,2,"MZ"
"526",15.04,47.1430829912424,-70.4638972878456,2022-05-10 18:01:59,2,"MZ"
"527",16.96,47.1430794708431,-70.4639064241201,2022-05-10 18:02:07,2,"MZ"
"528",16.96,47.1431048680097,-70.463914051652,2022-05-10 18:02:23,2,"MZ"
"529",16.96,47.1431106515229,-70.4639047477394,2022-05-10 18:02:35,2,"MZ"
"530",16.96,47.1430864278227,-70.4639146383852,2022-05-10 18:02:41,2,"MZ"
"531",14.08,47.143073854968,-70.4639113694429,2022-05-10 18:02:56,2,"MZ"
"532",16,47.1430681552738,-70.4639108665287,2022-05-10 18:03:09,2,"MZ"
"533",15.52,47.143089948222,-70.4639166500419,2022-05-10 18:03:21,2,"MZ"
"534",17.92,47.1430736873299,-70.4639558773488,2022-05-10 18:03:36,2,"MZ"
"535",17.92,47.1430972404778,-70.4639904107898,2022-05-10 18:03:49,2,"MZ"
"536",16.48,47.1431281697005,-70.4639819450676,2022-05-10 18:03:55,2,"MZ"
"537",14.08,47.1431597694755,-70.4639552067965,2022-05-10 18:04:10,2,"MZ"
"538",12.63,47.1431651338935,-70.4640472400934,2022-05-10 18:04:17,2,"MZ"
"539",13.6,47.143206205219,-70.4640940949321,2022-05-10 18:04:21,2,"MZ"
"540",15.52,47.1432123240083,-70.4641369264573,2022-05-10 18:04:27,2,"MZ"
"541",16,47.1431974880397,-70.4641267005354,2022-05-10 18:04:40,2,"MZ"
"542",17.44,47.143195476383,-70.4641093499959,2022-05-10 18:04:57,2,"MZ"
"647",15.04,47.1429262496531,-70.4634269792587,2022-05-11 15:12:00,3,"MZ"
"648",15.04,47.1429570112377,-70.4634113050997,2022-05-11 15:12:07,3,"MZ"
"649",15.52,47.1429773792624,-70.4634107183665,2022-05-11 15:12:19,3,"MZ"
"650",16.48,47.1429778821766,-70.4634108021855,2022-05-11 15:12:30,3,"MZ"
"651",16.96,47.1429888624698,-70.4634081199765,2022-05-11 15:12:38,3,"MZ"
"652",18.88,47.1429796423763,-70.4633968882263,2022-05-11 15:12:56,3,"MZ"
"653",19.84,47.1429673209786,-70.4633922781795,2022-05-11 15:13:10,3,"MZ"
"654",20.32,47.1429397445172,-70.4633821360767,2022-05-11 15:13:25,3,"MZ"
"655",16.48,47.142994813621,-70.4632829781622,2022-05-11 15:13:32,3,"MZ"
"656",16.96,47.1429958194494,-70.4632725007832,2022-05-11 15:13:33,3,"MZ"
"657",17.92,47.143021048978,-70.4631015099585,2022-05-11 15:13:42,3,"MZ"
"658",17.92,47.1430119965225,-70.4630795493722,2022-05-11 15:13:44,3,"MZ"
"659",17.92,47.1429924666882,-70.4630616959184,2022-05-11 15:13:46,3,"MZ"
"660",17.92,47.1429660636932,-70.463010398671,2022-05-11 15:13:50,3,"MZ"
"661",17.92,47.1429381519556,-70.462997071445,2022-05-11 15:13:53,3,"MZ"
"662",16.96,47.1429129224271,-70.4630191158503,2022-05-11 15:14:00,3,"MZ"
"663",16.48,47.1428850945085,-70.4630158469081,2022-05-11 15:14:05,3,"MZ"
"664",16.96,47.1428542491049,-70.4629984125495,2022-05-11 15:14:08,3,"MZ"
"665",16.96,47.1428032871336,-70.4629606101662,2022-05-11 15:14:15,3,"MZ"
"666",16.96,47.1427997667342,-70.4629651363939,2022-05-11 15:14:16,3,"MZ"
"667",15.52,47.1427493076771,-70.4630351252854,2022-05-11 15:14:25,3,"MZ"
"668",14.56,47.1427751239389,-70.4630436748266,2022-05-11 15:14:37,3,"MZ"
"669",13.12,47.1427359804511,-70.4630611930043,2022-05-11 15:14:46,3,"MZ"
"670",9.27,47.1427244972438,-70.4630217142403,2022-05-11 15:14:56,3,"MZ"
"671",2.54,47.142672194168,-70.4630168527365,2022-05-11 15:15:11,3,"MZ"
"672",-2.75,47.1426824200898,-70.4630544036627,2022-05-11 15:15:23,3,"MZ"
"673",-8.03,47.1426388341933,-70.4630517214537,2022-05-11 15:15:36,3,"MZ"
"674",-12.84,47.1426117606461,-70.4630722571164,2022-05-11 15:15:47,3,"MZ"
"675",-19.09,47.1425675880164,-70.4630848299712,2022-05-11 15:16:02,3,"MZ"
"676",-24.38,47.1424818411469,-70.4630788788199,2022-05-11 15:16:15,3,"MZ"
"677",1.58,47.142712008208,-70.463010314852,2022-05-11 15:16:21,3,"MZ"
"678",3.02,47.1427036263049,-70.4630470275879,2022-05-11 15:16:29,3,"MZ"
"679",6.87,47.1426295302808,-70.4631322715431,2022-05-11 15:16:36,3,"MZ"
"680",7.35,47.1425968408585,-70.4631726723164,2022-05-11 15:16:41,3,"MZ"
"681",7.35,47.1426004450768,-70.463176779449,2022-05-11 15:16:50,3,"MZ"
"682",8.31,47.1426467970014,-70.4632577486336,2022-05-11 15:16:56,3,"MZ"
"683",7.83,47.1426698472351,-70.4633076209575,2022-05-11 15:17:01,3,"MZ"
"684",7.83,47.1426714397967,-70.463338131085,2022-05-11 15:17:03,3,"MZ"
"685",5.42,47.1427121758461,-70.4633771069348,2022-05-11 15:17:10,3,"MZ"
"686",1.58,47.142714522779,-70.4633641149849,2022-05-11 15:17:20,3,"MZ"
"687",0.62,47.1427165344357,-70.4633625224233,2022-05-11 15:17:23,3,"MZ"
"688",2.06,47.142701279372,-70.4633069504052,2022-05-11 15:17:28,3,"MZ"
"689",3.02,47.1427056379616,-70.4632628615946,2022-05-11 15:17:32,3,"MZ"
"690",3.98,47.1427183784544,-70.463235033676,2022-05-11 15:17:35,3,"MZ"
"691",5.42,47.1427720226347,-70.4632187727839,2022-05-11 15:17:42,3,"MZ"
"692",4.94,47.1427978388965,-70.4632178507745,2022-05-11 15:17:45,3,"MZ"
"693",5.42,47.1428402513266,-70.463163536042,2022-05-11 15:17:52,3,"MZ"
"694",7.35,47.1428674086928,-70.4631597641855,2022-05-11 15:17:56,3,"MZ"
"695",7.35,47.142888950184,-70.4631541483104,2022-05-11 15:17:58,3,"MZ"
"696",7.35,47.1428885310888,-70.463158339262,2022-05-11 15:18:04,3,"MZ"
"697",7.35,47.1429104078561,-70.4631261527538,2022-05-11 15:18:12,3,"MZ"
"698",10.23,47.1429586037993,-70.4630283359438,2022-05-11 15:18:18,3,"MZ"
