Player_ID_1,Player_ID_2,Timestamp
DB,MCM,2022-05-11 17:48:22
DB,MCM,2022-05-11 17:48:23
DB,MCM,2022-05-11 17:48:24
DB,MCM,2022-05-11 17:48:25
DB,MCM,2022-05-11 17:48:26
DB,MCM,2022-05-11 17:48:27
DB,MCM,2022-05-11 17:48:28
DB,MCM,2022-05-11 17:48:29
DB,MCM,2022-05-11 17:48:30
DB,MCM,2022-05-11 17:48:31
DB,MCM,2022-05-11 17:48:32
DB,MCM,2022-05-11 17:48:33
DB,MCM,2022-05-11 17:48:34
DB,MCM,2022-05-11 17:48:35
DB,MCM,2022-05-11 17:48:36
DB,MCM,2022-05-11 17:48:37
DB,MCM,2022-05-11 17:48:38
DB,MCM,2022-05-11 17:48:39
DB,MCM,2022-05-11 17:48:40
DB,MCM,2022-05-11 17:48:41
DB,MCM,2022-05-11 17:48:42
DB,MCM,2022-05-11 17:48:43
DB,MCM,2022-05-11 17:48:44
DB,MCM,2022-05-11 17:48:45
DB,MCM,2022-05-11 17:48:46
DB,MCM,2022-05-11 17:48:47
DB,MCM,2022-05-11 17:48:48
DB,MCM,2022-05-11 17:48:49
DB,MCM,2022-05-11 17:48:50
DB,MCM,2022-05-11 17:48:51
DB,MCM,2022-05-11 17:48:52
DB,MCM,2022-05-11 17:48:53
DB,MCM,2022-05-11 17:48:54
DB,MCM,2022-05-11 17:48:55
DB,MCM,2022-05-11 17:48:56
DB,MCM,2022-05-11 17:48:57
DB,MCM,2022-05-11 17:48:58
DB,MCM,2022-05-11 17:48:59
DB,MCM,2022-05-11 17:49:00
DB,MCM,2022-05-11 17:49:01
DB,MCM,2022-05-11 17:49:02
DB,MCM,2022-05-11 17:49:03
DB,MCM,2022-05-11 17:49:04
DB,MCM,2022-05-11 17:49:05
DB,MCM,2022-05-11 17:49:06
DB,MCM,2022-05-11 17:49:07
DB,MCM,2022-05-11 17:49:08
DB,MCM,2022-05-11 17:49:09
DB,MCM,2022-05-11 17:49:10
DB,MCM,2022-05-11 17:49:11
DB,MCM,2022-05-11 17:49:12
DB,MCM,2022-05-11 17:49:13
DB,MCM,2022-05-11 17:49:14
DB,MCM,2022-05-11 17:49:15
DB,MCM,2022-05-11 17:49:16
DB,MCM,2022-05-11 17:49:17
DB,MCM,2022-05-11 17:49:18
DB,MCM,2022-05-11 17:49:19
DB,MCM,2022-05-11 17:49:20
DB,MCM,2022-05-11 17:49:21
DB,MCM,2022-05-11 17:49:22
DB,MCM,2022-05-11 17:49:23
DB,MCM,2022-05-11 17:49:24
DB,MCM,2022-05-11 17:49:25
DB,MCM,2022-05-11 17:49:26
DB,MCM,2022-05-11 17:49:27
DB,MCM,2022-05-11 17:49:28
DB,MCM,2022-05-11 17:49:29
DB,MCM,2022-05-11 17:49:30
DB,MCM,2022-05-11 17:49:31
DB,MCM,2022-05-11 17:49:32
DB,MCM,2022-05-11 17:49:33
DB,MCM,2022-05-11 17:49:34
DB,MCM,2022-05-11 17:49:35
DB,MCM,2022-05-11 17:49:36
DB,MCM,2022-05-11 17:49:37
DB,MCM,2022-05-11 17:49:38
DB,MCM,2022-05-11 17:49:39
DB,MCM,2022-05-11 17:49:40
DB,MCM,2022-05-11 17:49:41
DB,MCM,2022-05-11 17:49:42
DB,MCM,2022-05-11 17:49:43
DB,MCM,2022-05-11 17:49:44
DB,MCM,2022-05-11 17:49:45
DB,MCM,2022-05-11 17:51:34
DB,MCM,2022-05-11 17:51:35
DB,MCM,2022-05-11 17:51:36
DB,MCM,2022-05-11 17:51:37
DB,MCM,2022-05-11 17:51:38
DB,MCM,2022-05-11 17:51:39
DB,MCM,2022-05-11 17:51:40
DB,MCM,2022-05-11 17:51:41
DB,MCM,2022-05-11 17:51:42
DB,MCM,2022-05-11 17:51:43
DB,MCM,2022-05-11 17:51:44
DB,MCM,2022-05-11 17:51:45
DB,MCM,2022-05-11 17:51:46
DB,MCM,2022-05-11 17:51:47
DB,MCM,2022-05-11 17:53:20
DB,MCM,2022-05-11 17:53:21
DB,MCM,2022-05-11 17:53:22
DB,MCM,2022-05-11 17:53:23
DB,MCM,2022-05-11 17:53:24
DB,MCM,2022-05-11 17:53:25
DB,MCM,2022-05-11 17:53:26
DB,MCM,2022-05-11 17:53:27
DB,MCM,2022-05-11 17:53:28
DB,MCM,2022-05-11 17:53:29
DB,MCM,2022-05-11 17:53:30
DB,MCM,2022-05-11 17:53:31
DB,MCM,2022-05-11 17:53:32
DB,MCM,2022-05-11 17:53:33
DB,MCM,2022-05-11 17:53:34
DB,MCM,2022-05-11 17:53:35
DB,MCM,2022-05-11 17:53:36
DB,MCM,2022-05-11 17:53:37
DB,MCM,2022-05-11 17:53:38
DB,MCM,2022-05-11 17:53:39
DB,MCM,2022-05-11 17:53:40
DB,MCM,2022-05-11 17:53:41
DB,MCM,2022-05-11 17:53:42
DB,MCM,2022-05-11 17:53:43
DB,MCM,2022-05-11 17:53:44
DB,MCM,2022-05-11 17:53:45
DB,MCM,2022-05-11 17:53:46
DB,MCM,2022-05-11 17:53:47
DB,MCM,2022-05-11 17:53:48
DB,MCM,2022-05-11 17:53:49
DB,MCM,2022-05-11 17:53:50
DB,MCM,2022-05-11 17:53:51
DB,MCM,2022-05-11 17:53:52
DB,MZ,2022-05-11 17:59:16
DB,MZ,2022-05-11 17:59:51
DB,MZ,2022-05-11 17:59:52
DB,MZ,2022-05-11 17:59:53
LL,MCM,2022-05-11 17:47:05
LL,MCM,2022-05-11 17:47:06
LL,MCM,2022-05-11 17:47:07
LL,MCM,2022-05-11 17:47:08
LL,MCM,2022-05-11 17:47:09
LL,MCM,2022-05-11 17:47:10
LL,MCM,2022-05-11 17:47:11
LL,MCM,2022-05-11 17:47:12
LL,MCM,2022-05-11 17:55:33
LL,MCM,2022-05-11 17:55:34
LL,MCM,2022-05-11 17:55:35
LL,MCM,2022-05-11 17:55:36
LL,MCM,2022-05-11 17:55:37
LL,MCM,2022-05-11 17:55:38
LL,MCM,2022-05-11 17:55:39
LL,MCM,2022-05-11 17:55:40
LL,MCM,2022-05-11 17:55:41
LL,MCM,2022-05-11 17:55:42
LL,MCM,2022-05-11 17:55:43
LL,MCM,2022-05-11 17:55:44
LL,MCM,2022-05-11 17:55:45
LL,MCM,2022-05-11 17:55:46
LL,MCM,2022-05-11 17:55:47
LL,MCM,2022-05-11 17:55:48
LL,MCM,2022-05-11 17:55:49
LL,MCM,2022-05-11 17:55:50
LL,MCM,2022-05-11 17:55:51
LL,MCM,2022-05-11 17:55:52
LL,MCM,2022-05-11 17:55:53
LL,MCM,2022-05-11 17:55:54
LL,MCM,2022-05-11 17:55:55
LL,MCM,2022-05-11 17:55:56
LL,MCM,2022-05-11 17:55:57
LL,MCM,2022-05-11 17:55:58
LL,MCM,2022-05-11 17:55:59
LL,MCM,2022-05-11 17:56:00
LL,MCM,2022-05-11 17:56:01
LL,MCM,2022-05-11 17:56:02
LL,MCM,2022-05-11 17:56:03
LL,MCM,2022-05-11 17:56:04
LL,MCM,2022-05-11 17:56:05
LL,MCM,2022-05-11 17:56:06
LL,MCM,2022-05-11 17:56:07
LL,MCM,2022-05-11 17:57:02
LL,MCM,2022-05-11 17:57:03
LL,MCM,2022-05-11 17:57:04
LL,MCM,2022-05-11 17:57:05
LL,MCM,2022-05-11 17:57:06
LL,MCM,2022-05-11 17:58:23
LL,MCM,2022-05-11 17:58:24
LL,MCM,2022-05-11 17:58:25
LL,MCM,2022-05-11 17:58:26
LL,MCM,2022-05-11 17:58:27
LL,MCM,2022-05-11 17:58:28
LL,MCM,2022-05-11 17:58:29
LL,MCM,2022-05-11 17:58:30
LL,MCM,2022-05-11 17:58:31
LL,MCM,2022-05-11 17:58:32
LL,MCM,2022-05-11 17:58:33
LL,MCM,2022-05-11 17:58:34
LL,MCM,2022-05-11 17:58:35
LL,MCM,2022-05-11 17:58:36
LL,MCM,2022-05-11 17:58:37
LL,MCM,2022-05-11 17:58:38
LL,MCM,2022-05-11 17:58:39
LL,MCM,2022-05-11 17:58:40
LL,MCM,2022-05-11 17:58:41
LL,MCM,2022-05-11 17:58:42
LL,MCM,2022-05-11 17:58:43
LL,MCM,2022-05-11 17:58:44
LL,MCM,2022-05-11 17:58:45
LL,MCM,2022-05-11 17:58:46
LL,MCM,2022-05-11 17:58:47
LL,MCM,2022-05-11 17:58:48
LL,MCM,2022-05-11 17:58:49
LL,MCM,2022-05-11 17:58:50
LL,MCM,2022-05-11 17:58:51
LL,MCM,2022-05-11 17:58:52
LL,MCM,2022-05-11 17:58:53
LL,MCM,2022-05-11 17:58:54
LL,MCM,2022-05-11 17:58:55
LL,MCM,2022-05-11 17:58:56
LL,MCM,2022-05-11 17:58:57
LL,MCM,2022-05-11 17:58:58
LL,MCM,2022-05-11 17:58:59
LL,MCM,2022-05-11 17:59:00
LL,MCM,2022-05-11 17:59:01
LL,MCM,2022-05-11 17:59:02
LL,MCM,2022-05-11 17:59:03
LL,MCM,2022-05-11 17:59:04
LL,MCM,2022-05-11 17:59:05
LL,MCM,2022-05-11 17:59:06
LL,MCM,2022-05-11 17:59:07
LL,MGB,2022-05-11 17:57:44
LL,MGB,2022-05-11 17:57:44
LL,MGB,2022-05-11 17:57:45
LL,MGB,2022-05-11 17:57:45
LL,MGB,2022-05-11 17:57:46
LL,MGB,2022-05-11 17:57:46
LL,MGB,2022-05-11 17:57:47
LL,MGB,2022-05-11 17:57:47
LL,MGB,2022-05-11 17:57:48
LL,MGB,2022-05-11 17:57:48
LL,MGB,2022-05-11 17:57:49
LL,MGB,2022-05-11 17:57:49
LL,MGB,2022-05-11 17:57:50
LL,MGB,2022-05-11 17:57:50
LL,MGB,2022-05-11 17:57:51
LL,MGB,2022-05-11 17:57:51
LL,MGB,2022-05-11 17:57:52
LL,MGB,2022-05-11 17:57:52
LL,MGB,2022-05-11 17:57:53
LL,MGB,2022-05-11 17:57:53
LL,MGB,2022-05-11 17:57:54
LL,MGB,2022-05-11 17:57:54
LL,MGB,2022-05-11 17:57:55
LL,MGB,2022-05-11 17:57:55
LL,MGB,2022-05-11 17:57:56
LL,MGB,2022-05-11 17:57:56
LL,MGB,2022-05-11 17:57:57
LL,MGB,2022-05-11 17:57:57
LL,MGB,2022-05-11 17:57:58
LL,MGB,2022-05-11 17:57:58
LL,MGB,2022-05-11 17:57:59
LL,MGB,2022-05-11 17:57:59
LL,MGB,2022-05-11 17:58:00
LL,MGB,2022-05-11 17:58:00
LL,MGB,2022-05-11 17:58:01
LL,MGB,2022-05-11 17:58:01
LL,MGB,2022-05-11 17:58:02
LL,MGB,2022-05-11 17:58:02
LL,MGB,2022-05-11 17:58:03
LL,MGB,2022-05-11 17:58:03
LL,MGB,2022-05-11 17:58:04
LL,MGB,2022-05-11 17:58:04
LL,MGB,2022-05-11 17:58:05
LL,MGB,2022-05-11 17:58:05
LL,MGB,2022-05-11 17:58:06
LL,MGB,2022-05-11 17:58:06
LL,MGB,2022-05-11 17:58:07
LL,MGB,2022-05-11 17:58:07
LL,MGB,2022-05-11 17:58:08
LL,MGB,2022-05-11 17:58:08
LL,MGB,2022-05-11 17:58:09
LL,MGB,2022-05-11 17:58:09
LL,MGB,2022-05-11 17:58:10
LL,MGB,2022-05-11 17:58:10
LL,MGB,2022-05-11 17:58:11
LL,MGB,2022-05-11 17:58:11
LL,MGB,2022-05-11 17:58:12
LL,MGB,2022-05-11 17:58:12
LL,MGB,2022-05-11 17:58:13
LL,MGB,2022-05-11 17:58:13
LL,MGB,2022-05-11 17:58:14
LL,MGB,2022-05-11 17:58:14
LL,MGB,2022-05-11 17:58:15
LL,MGB,2022-05-11 17:58:15
LL,MGB,2022-05-11 17:58:16
LL,MGB,2022-05-11 17:58:16
LL,MGB,2022-05-11 17:58:17
LL,MGB,2022-05-11 17:58:17
LL,MGB,2022-05-11 17:58:18
LL,MGB,2022-05-11 17:58:18
LL,MGB,2022-05-11 17:58:19
LL,MGB,2022-05-11 17:58:19
LL,MGB,2022-05-11 17:58:20
LL,MGB,2022-05-11 17:58:20
LL,MGB,2022-05-11 17:58:21
LL,MGB,2022-05-11 17:58:21
LL,MGB,2022-05-11 17:58:22
LL,MGB,2022-05-11 17:58:22
LL,MGB,2022-05-11 17:58:23
LL,MGB,2022-05-11 17:58:23
LL,MGB,2022-05-11 17:58:24
LL,MGB,2022-05-11 17:58:24
LL,MGB,2022-05-11 17:58:25
LL,MGB,2022-05-11 17:58:25
LL,MGB,2022-05-11 17:58:26
LL,MGB,2022-05-11 17:58:26
LL,MGB,2022-05-11 17:58:27
LL,MGB,2022-05-11 17:58:27
LL,MGB,2022-05-11 17:58:28
LL,MGB,2022-05-11 17:58:28
LL,MGB,2022-05-11 17:58:29
LL,MGB,2022-05-11 17:58:29
LL,MGB,2022-05-11 17:58:30
LL,MGB,2022-05-11 17:58:30
LL,MGB,2022-05-11 17:58:31
LL,MGB,2022-05-11 17:58:31
LL,MGB,2022-05-11 17:58:32
LL,MGB,2022-05-11 17:58:32
LL,MGB,2022-05-11 17:58:33
LL,MGB,2022-05-11 17:58:33
LL,MGB,2022-05-11 17:58:34
LL,MGB,2022-05-11 17:58:34
LL,MGB,2022-05-11 17:58:35
LL,MGB,2022-05-11 17:58:35
LL,MGB,2022-05-11 17:58:36
LL,MGB,2022-05-11 17:58:36
LL,MGB,2022-05-11 17:58:37
LL,MGB,2022-05-11 17:58:37
LL,MGB,2022-05-11 17:58:38
LL,MGB,2022-05-11 17:58:38
LL,MGB,2022-05-11 17:58:39
LL,MGB,2022-05-11 17:58:39
LL,MGB,2022-05-11 17:58:40
LL,MGB,2022-05-11 17:58:40
LL,MGB,2022-05-11 17:58:41
LL,MGB,2022-05-11 17:58:41
LL,MGB,2022-05-11 17:58:42
LL,MGB,2022-05-11 17:58:42
LL,MGB,2022-05-11 17:58:43
LL,MGB,2022-05-11 17:58:43
LL,MGB,2022-05-11 17:58:44
LL,MGB,2022-05-11 17:58:44
LL,MGB,2022-05-11 17:58:45
LL,MGB,2022-05-11 17:58:45
LL,MGB,2022-05-11 17:58:46
LL,MGB,2022-05-11 17:58:46
LL,MGB,2022-05-11 17:58:47
LL,MGB,2022-05-11 17:58:47
LL,MGB,2022-05-11 17:58:48
LL,MGB,2022-05-11 17:58:48
LL,MGB,2022-05-11 17:58:49
LL,MGB,2022-05-11 17:58:49
LL,MGB,2022-05-11 17:58:50
LL,MGB,2022-05-11 17:58:50
LL,MGB,2022-05-11 17:58:51
LL,MGB,2022-05-11 17:58:51
LL,MGB,2022-05-11 17:58:52
LL,MGB,2022-05-11 17:58:52
LL,MGB,2022-05-11 17:58:53
LL,MGB,2022-05-11 17:58:53
LL,MGB,2022-05-11 17:58:54
LL,MGB,2022-05-11 17:58:54
LL,MGB,2022-05-11 17:58:55
LL,MGB,2022-05-11 17:58:55
LL,MGB,2022-05-11 17:58:56
LL,MGB,2022-05-11 17:58:56
LL,MGB,2022-05-11 17:58:57
LL,MGB,2022-05-11 17:58:57
LL,MGB,2022-05-11 17:58:58
LL,MGB,2022-05-11 17:58:58
LL,MGB,2022-05-11 17:58:59
LL,MGB,2022-05-11 17:58:59
LL,MGB,2022-05-11 17:59:00
LL,MGB,2022-05-11 17:59:00
LL,MGB,2022-05-11 17:59:01
LL,MGB,2022-05-11 17:59:01
LL,MGB,2022-05-11 17:59:02
LL,MGB,2022-05-11 17:59:02
LL,MGB,2022-05-11 17:59:03
LL,MGB,2022-05-11 17:59:03
LL,MGB,2022-05-11 17:59:04
LL,MGB,2022-05-11 17:59:04
LL,MGB,2022-05-11 17:59:05
LL,MGB,2022-05-11 17:59:05
LL,MGB,2022-05-11 17:59:06
LL,MGB,2022-05-11 17:59:06
LL,MGB,2022-05-11 17:59:07
LL,MGB,2022-05-11 17:59:07
LL,MGB,2022-05-11 17:59:08
LL,MGB,2022-05-11 17:59:08
LL,MGB,2022-05-11 17:59:09
LL,MGB,2022-05-11 17:59:09
LL,MGB,2022-05-11 17:59:10
LL,MGB,2022-05-11 17:59:10
LL,MGB,2022-05-11 17:59:11
LL,MGB,2022-05-11 17:59:11
LL,MGB,2022-05-11 17:59:12
LL,MGB,2022-05-11 17:59:12
LL,MGB,2022-05-11 17:59:13
LL,MGB,2022-05-11 17:59:13
LL,MGB,2022-05-11 17:59:14
LL,MGB,2022-05-11 17:59:14
LL,MGB,2022-05-11 17:59:15
LL,MGB,2022-05-11 17:59:15
LL,MGB,2022-05-11 17:59:16
LL,MGB,2022-05-11 17:59:16
LL,MGB,2022-05-11 17:59:17
LL,MGB,2022-05-11 17:59:17
LL,MGB,2022-05-11 17:59:18
LL,MGB,2022-05-11 17:59:18
LL,MGB,2022-05-11 17:59:19
LL,MGB,2022-05-11 17:59:19
LL,MGB,2022-05-11 17:59:20
LL,MGB,2022-05-11 17:59:20
LL,MGB,2022-05-11 17:59:21
LL,MGB,2022-05-11 17:59:21
LL,MGB,2022-05-11 17:59:22
LL,MGB,2022-05-11 17:59:22
LL,MGB,2022-05-11 17:59:23
LL,MGB,2022-05-11 17:59:23
LL,MGB,2022-05-11 17:59:24
LL,MGB,2022-05-11 17:59:24
LL,MGB,2022-05-11 17:59:25
LL,MGB,2022-05-11 17:59:25
LL,MGB,2022-05-11 17:59:26
LL,MGB,2022-05-11 17:59:26
LL,MGB,2022-05-11 17:59:27
LL,MGB,2022-05-11 17:59:27
LL,MGB,2022-05-11 17:59:28
LL,MGB,2022-05-11 17:59:28
LL,MGB,2022-05-11 17:59:29
LL,MGB,2022-05-11 17:59:29
LL,MGB,2022-05-11 17:59:30
LL,MGB,2022-05-11 17:59:30
LL,MGB,2022-05-11 17:59:31
LL,MGB,2022-05-11 17:59:31
LL,MGB,2022-05-11 17:59:32
LL,MGB,2022-05-11 17:59:32
LL,MGB,2022-05-11 17:59:33
LL,MGB,2022-05-11 17:59:33
LL,MGB,2022-05-11 17:59:34
LL,MGB,2022-05-11 17:59:34
LL,MGB,2022-05-11 17:59:35
LL,MGB,2022-05-11 17:59:35
LL,MGB,2022-05-11 17:59:36
LL,MGB,2022-05-11 17:59:36
LL,MGB,2022-05-11 17:59:37
LL,MGB,2022-05-11 17:59:37
LL,MGB,2022-05-11 17:59:38
LL,MGB,2022-05-11 17:59:38
LL,MGB,2022-05-11 17:59:39
LL,MGB,2022-05-11 17:59:39
LL,MGB,2022-05-11 17:59:40
LL,MGB,2022-05-11 17:59:40
LL,MGB,2022-05-11 17:59:41
LL,MGB,2022-05-11 17:59:41
LL,MGB,2022-05-11 17:59:42
LL,MGB,2022-05-11 17:59:42
LL,MGB,2022-05-11 17:59:43
LL,MGB,2022-05-11 17:59:43
LL,MGB,2022-05-11 17:59:44
LL,MGB,2022-05-11 17:59:44
LL,MGB,2022-05-11 17:59:45
LL,MGB,2022-05-11 17:59:45
LL,MGB,2022-05-11 17:59:46
LL,MGB,2022-05-11 17:59:46
LL,MGB,2022-05-11 17:59:47
LL,MGB,2022-05-11 17:59:47
LL,MGB,2022-05-11 17:59:48
LL,MGB,2022-05-11 17:59:48
LL,MGB,2022-05-11 17:59:49
LL,MGB,2022-05-11 17:59:49
LL,MGB,2022-05-11 17:59:50
LL,MGB,2022-05-11 17:59:50
LL,MGB,2022-05-11 17:59:51
LL,MGB,2022-05-11 17:59:51
LL,MGB,2022-05-11 17:59:52
LL,MGB,2022-05-11 17:59:52
LL,MGB,2022-05-11 17:59:53
LL,MGB,2022-05-11 17:59:53
LL,MGB,2022-05-11 17:59:54
LL,MGB,2022-05-11 17:59:54
LL,MGB,2022-05-11 17:59:55
LL,MGB,2022-05-11 17:59:55
LL,MGB,2022-05-11 17:59:56
LL,MGB,2022-05-11 17:59:56
LL,MGB,2022-05-11 17:59:57
LL,MGB,2022-05-11 17:59:57
LL,MGB,2022-05-11 17:59:58
LL,MGB,2022-05-11 17:59:58
LL,MGB,2022-05-11 17:59:59
LL,MGB,2022-05-11 17:59:59
LL,MGB,2022-05-11 18:00:00
LL,MGB,2022-05-11 18:00:00
LL,MGB,2022-05-11 18:00:01
LL,MGB,2022-05-11 18:00:01
LL,MGB,2022-05-11 18:00:02
LL,MGB,2022-05-11 18:00:02
LL,MGB,2022-05-11 18:00:03
LL,MGB,2022-05-11 18:00:03
LL,MGB,2022-05-11 18:00:04
LL,MGB,2022-05-11 18:00:04
LL,MGB,2022-05-11 18:00:05
LL,MGB,2022-05-11 18:00:05
LL,MGB,2022-05-11 18:00:27
LL,MGB,2022-05-11 18:00:27
LL,MGB,2022-05-11 18:00:28
LL,MGB,2022-05-11 18:00:28
LL,MGB,2022-05-11 18:00:29
LL,MGB,2022-05-11 18:00:29
LL,MGB,2022-05-11 18:00:30
LL,MGB,2022-05-11 18:00:30
LL,MGB,2022-05-11 18:00:31
LL,MGB,2022-05-11 18:00:31
LL,MGB,2022-05-11 18:00:32
LL,MGB,2022-05-11 18:00:32
LL,MGB,2022-05-11 18:00:33
LL,MGB,2022-05-11 18:00:33
LL,MGB,2022-05-11 18:00:34
LL,MGB,2022-05-11 18:00:34
LL,MGB,2022-05-11 18:00:35
LL,MGB,2022-05-11 18:00:35
LL,MGB,2022-05-11 18:00:36
LL,MGB,2022-05-11 18:00:36
LL,MGB,2022-05-11 18:00:37
LL,MGB,2022-05-11 18:00:37
LL,MGB,2022-05-11 18:00:38
LL,MGB,2022-05-11 18:00:38
LL,MGB,2022-05-11 18:00:39
LL,MGB,2022-05-11 18:00:39
LL,MGB,2022-05-11 18:00:40
LL,MGB,2022-05-11 18:00:40
LL,MGB,2022-05-11 18:00:41
LL,MGB,2022-05-11 18:00:41
LL,MGB,2022-05-11 18:00:42
LL,MGB,2022-05-11 18:00:42
LL,MGB,2022-05-11 18:00:43
LL,MGB,2022-05-11 18:00:43
LL,MGB,2022-05-11 18:10:33
LL,MGB,2022-05-11 18:10:33
LL,MGB,2022-05-11 18:10:34
LL,MGB,2022-05-11 18:10:34
LL,MGB,2022-05-11 18:10:35
LL,MGB,2022-05-11 18:10:35
LL,MGB,2022-05-11 18:10:36
LL,MGB,2022-05-11 18:10:36
LL,MGB,2022-05-11 18:10:37
LL,MGB,2022-05-11 18:10:37
LL,MGB,2022-05-11 18:10:38
LL,MGB,2022-05-11 18:10:38
LL,MGB,2022-05-11 18:10:39
LL,MGB,2022-05-11 18:10:39
LL,MGB,2022-05-11 18:10:40
LL,MGB,2022-05-11 18:10:40
LL,MGB,2022-05-11 18:10:41
LL,MGB,2022-05-11 18:10:41
LL,MGB,2022-05-11 18:10:42
LL,MGB,2022-05-11 18:10:42
LL,MGB,2022-05-11 18:10:43
LL,MGB,2022-05-11 18:10:43
LL,MGB,2022-05-11 18:10:44
LL,MGB,2022-05-11 18:10:44
LL,MGB,2022-05-11 18:10:45
LL,MGB,2022-05-11 18:10:45
LL,MGB,2022-05-11 18:10:46
LL,MGB,2022-05-11 18:10:46
LL,MGB,2022-05-11 18:10:47
LL,MGB,2022-05-11 18:10:47
LL,MGB,2022-05-11 18:10:48
LL,MGB,2022-05-11 18:10:48
LL,MGB,2022-05-11 18:10:49
LL,MGB,2022-05-11 18:10:49
LL,MGB,2022-05-11 18:10:50
LL,MGB,2022-05-11 18:10:50
LL,MGB,2022-05-11 18:10:51
LL,MGB,2022-05-11 18:10:51
LL,MGB,2022-05-11 18:10:52
LL,MGB,2022-05-11 18:10:52
LL,MGB,2022-05-11 18:10:53
LL,MGB,2022-05-11 18:10:53
LL,MGB,2022-05-11 18:10:54
LL,MGB,2022-05-11 18:10:54
LL,MTP,2022-05-11 18:13:11
LL,MTP,2022-05-11 18:13:12
LL,MTP,2022-05-11 18:13:13
LL,MTP,2022-05-11 18:16:25
LL,MTP,2022-05-11 18:16:26
LL,MTP,2022-05-11 18:16:27
LL,MTP,2022-05-11 18:16:28
LL,MTP,2022-05-11 18:16:29
LL,MTP,2022-05-11 18:16:30
LL,MTP,2022-05-11 18:16:31
LL,MTP,2022-05-11 18:16:32
LL,MTP,2022-05-11 18:16:33
LL,MTP,2022-05-11 18:16:34
LL,MTP,2022-05-11 18:16:35
LL,MTP,2022-05-11 18:16:36
LL,MTP,2022-05-11 18:16:37
LL,MTP,2022-05-11 18:16:38
LL,MTP,2022-05-11 18:16:39
LL,MTP,2022-05-11 18:16:40
LL,MTP,2022-05-11 18:16:41
LL,MTP,2022-05-11 18:16:42
LL,MTP,2022-05-11 18:16:43
LL,MTP,2022-05-11 18:16:44
LL,MTP,2022-05-11 18:16:45
LL,MTP,2022-05-11 18:16:46
LL,MTP,2022-05-11 18:16:47
LL,MTP,2022-05-11 18:16:48
LL,MTP,2022-05-11 18:16:49
LL,MTP,2022-05-11 18:16:50
LL,MTP,2022-05-11 18:16:51
LL,MTP,2022-05-11 18:16:52
LL,MTP,2022-05-11 18:16:53
LL,MTP,2022-05-11 18:16:54
