Game,Player_ID,length (m),orientation (deg.),time (s)
1,DB,2.019954634436557,311.8054104635567,13.0
1,DB,4.08138619775404,135.48613431843265,18.0
1,DB,1.4688787912038002,203.24290277483146,17.0
1,DB,0.9103754935962992,241.67706214344594,10.0
1,DB,3.2596647181291427,227.8996236857764,11.0
1,DB,0.36736762386938626,306.8698976296539,13.0
1,DB,13.083195446786261,10.59249156024031,9.0
1,DB,8.253599570152979,347.1761034339332,8.0
1,DB,7.753517615995414,226.70135463589065,8.0
1,DB,1.9889010198115045,230.2418199930931,1.0
1,DB,12.598316442323727,230.27294693866048,9.0
1,DB,13.18610941632734,226.9520374561452,10.0
1,DB,5.304140277708483,221.95815787887395,11.0
1,DB,0.7514604013620962,339.44395508647557,12.0
1,DB,0.9444367893728797,134.70313340569365,11.0
1,DB,1.7020211074556575,145.57352344609603,21.0
1,DB,0.25716057444166956,276.5819447497186,25.0
1,DB,18.514245980997078,173.47612796218817,11.0
1,DB,15.801989769626747,193.5085551248053,8.0
1,DB,5.443891584172337,176.96146630958455,16.0
1,DB,1.212692331030259,296.4593398043102,15.0
1,DB,15.52743263270903,316.7075991135322,4.0
1,DB,19.223122317910082,332.1299552580653,6.0
1,DB,10.927632184593541,329.29337115632484,7.0
1,DB,3.670314338352195,349.19560538034114,1.0
1,DB,14.079020178026958,9.929932033979219,8.0
1,DB,7.257524892902255,211.35965200338353,10.0
1,DB,1.0291367904675925,130.87770187408833,7.0
1,DB,4.746773607166122,212.6420908572827,4.0
1,DB,20.22244564188698,155.96571185713995,4.0
1,DB,25.878677079747547,141.295929813396,6.0
1,DB,3.513551824938359,151.67162295507495,7.0
1,DB,6.106725543222633,169.6874441849375,11.0
1,DB,2.9955598122596596,237.743521392658,18.0
1,DB,2.8194256386782444,35.92294619641734,9.0
1,DB,4.77173144317296,127.37417060538985,8.0
1,DB,2.846594114386064,96.60966274636536,8.0
1,DB,6.159234971397648,134.2312787290637,8.0
1,DB,7.876288962737524,143.3093961975893,8.0
1,DB,5.334054437936383,111.79241202293191,9.0
1,DB,4.244890848751015,85.51539398817113,11.0
1,DB,8.798358967073199,13.447363036910804,7.0
1,DB,5.406106856035117,40.98870686567145,10.0
1,DB,12.324283151074637,155.34172698636917,10.0
1,DB,8.115180028708819,166.71165996447044,14.0
1,DB,0.5486663405203852,246.08768247353672,10.0
1,DB,17.695546543797484,20.46266996318701,7.0
1,DB,4.030204828581735,78.88784294911311,7.0
1,DB,11.703950819929403,33.07144044279761,9.0
1,DB,4.259897400521867,63.222855391772406,9.0
1,DB,3.7728369729034905,76.83676755395292,10.0
1,DB,2.253649919034468,90.31698583745192,7.0
1,DB,16.994771874741357,135.11615112350523,6.0
1,DB,20.18860706062601,152.49767818091215,6.0
1,DB,8.067272097184432,112.53965392830249,6.0
1,DB,1.8474636131380864,84.80557114892027,5.0
1,DB,0.31743569862532345,265.3800769397904,15.0
1,DB,2.930697383523427,196.04205666340596,13.0
1,DB,1.0999672476292834,29.263864526019447,9.0
1,DB,0.5503442100679182,225.00000056376166,18.0
1,DB,1.258270366735464,1.273030028047855,6.0
1,DB,11.747085544229863,22.89314923798977,10.0
1,DB,12.911438931810997,7.410168954912104,8.0
1,DB,3.280769927876482,0.8138056622287686,2.0
1,DB,15.512253446945865,353.1083231748012,8.0
1,DB,10.361299744140275,335.49322959229505,6.0
1,DB,15.455870914629923,332.6272348741839,9.0
1,DB,23.64244746249524,334.49671520811,4.0
1,DB,6.879659449438277,329.2929641897958,1.0
1,DB,11.854499207955882,324.4185314750147,2.0
1,DB,19.288325463475804,307.6663893361322,6.0
1,DB,2.730717530145936,251.867618507614,2.0
1,DB,22.72316380216823,211.34314669275324,6.0
1,DB,5.241465673062602,122.27290513031836,4.0
1,DB,2.5223307576021887,87.79192814316026,6.0
1,DB,1.6535723029582456,49.7636413981882,9.0
1,DB,1.5838894717863359,60.03781605478606,9.0
1,DB,0.543563683629711,88.68308765770144,12.0
1,DB,0.5744313690616625,82.3395244310848,11.0
1,DB,0.8842149274238266,309.6990734026092,16.0
1,DB,11.181569460055764,185.8572261134205,10.0
1,DB,8.716054479876828,171.47523389927102,8.0
1,DB,9.534662622891235,180.44805173699606,6.0
1,DB,14.976237961692128,185.54806235460407,9.0
1,DB,11.157871236841109,177.17818100716312,9.0
1,DB,10.523280012685301,178.02157017378659,9.0
1,DB,15.078153713756034,172.00396327130824,10.0
1,DB,6.56300384322979,166.77312845648902,11.0
1,DB,7.003383519586642,166.48690876060428,13.0
1,DB,5.205412935984762,172.74864249599088,13.0
1,DB,4.671175957159034,168.35989967844324,11.0
1,DB,9.99591236845943,105.99510752911237,7.0
1,DB,7.3297956372268755,100.45659706068079,5.0
1,DB,2.1047459414843765,80.50691496944923,5.0
1,DB,0.8136642766495683,294.1666298090946,14.0
1,DB,1.0940023931860396,263.08877283174576,16.0
1,DB,1.1213868693837865,91.27657478409635,12.0
1,DB,1.08047778247299,137.98428264624664,9.0
1,DB,0.9311192185175716,274.73093872358584,5.0
1,DB,12.154925250750141,7.130428264856113,6.0
1,DB,7.061078535118934,34.02867001303104,11.0
1,DB,2.3650308996122598,27.474431811015297,9.0
1,DB,3.4966428796927507,44.83860384429934,9.0
1,DB,5.240407456417024,33.47276471419266,8.0
1,DB,1.602702728870257,78.56491317238826,8.0
1,DB,3.870607124556127,339.26129079591925,13.0
1,DB,2.095283872014533,194.27672800380222,11.0
1,DB,0.5445231179800616,160.0962503605734,3.0
1,DB,17.685932748441488,46.312603224524985,5.0
1,DB,4.489143531695964,93.6393521166959,4.0
1,DB,1.791102959522758,208.82242978599805,7.0
1,DB,0.0474482462449376,81.86989667443939,8.0
1,DB,1.6358036178126971,167.12499871394834,17.0
1,DB,0.5493690391689976,302.06739196071476,1.0
1,DB,9.748414940616208,301.4836473795015,6.0
1,DB,32.64964594139261,317.5624393873217,10.0
1,DB,19.19560692988467,311.913510731471,9.0
1,DB,4.712117899054957,321.85830070534035,6.0
1,DB,9.775561877865602,330.1115505908366,8.0
1,DB,17.76335471385135,330.2485269067643,11.0
1,DB,10.072218853331448,315.02796282025776,9.0
1,DB,4.646836913742344,271.00036190882713,10.0
1,DB,6.320678504412117,235.22704952590823,7.0
1,DB,6.804037175784404,217.57642411464192,4.0
1,DB,13.872704037196037,225.3232449944045,8.0
1,DB,6.1262744926434705,291.39770605285463,10.0
1,DB,3.9010283168088074,229.90291173117723,9.0
1,DB,19.00421856459961,180.78674889906154,9.0
1,DB,6.162179816594394,226.73840445311478,8.0
1,DB,4.048874221114805,277.763040650707,11.0
1,DB,6.404842842044078,220.3720840709382,6.0
1,DB,5.152003184475424,243.8305974554055,8.0
1,DB,2.5656489032295338,261.52885542506294,9.0
1,DB,7.213879065878929,163.02808304173777,9.0
1,DB,3.215180314741282,17.781030722155464,15.0
1,DB,6.816967916740769,37.79084891139159,10.0
1,DB,7.3151285770533905,42.243295377697834,7.0
1,DB,3.825022758008866,70.67681570100422,8.0
1,DB,2.803461752451418,86.90594196024449,9.0
1,DB,7.304721509442825,49.442987660523514,9.0
1,DB,3.116809051724964,66.51860929702318,7.0
1,DB,2.389023714228008,68.3587460479471,8.0
1,DB,2.3012940041961714,69.96159753763045,6.0
1,DB,2.198450320262781,81.42131000352104,7.0
1,DB,5.86122294581568,142.3995946321511,7.0
1,DB,4.6843263878134165,130.4978105402065,7.0
1,IG,2.9203591609373767,289.1995503043495,10.0
1,IG,1.7001921702478493,254.1638080375486,3.0
1,IG,4.321898693127475,276.09253074767196,11.0
1,IG,3.266783394106988,256.3459350748576,9.0
1,IG,4.117088045497755,246.36312718463637,7.0
1,IG,5.4487737895075465,284.90013082629855,11.0
1,IG,1.6194510274364393,288.5285693143005,5.0
1,IG,5.716921505206657,296.29689816251107,9.0
1,IG,2.3013577963339524,249.96159758462977,7.0
1,IG,0.30928597465417107,274.1275922401839,1.0
1,IG,5.842457706446935,244.40414589093285,8.0
1,IG,5.384745352987847,220.85537624387607,7.0
1,IG,4.839196406009904,281.45091180586064,9.0
1,IG,2.2511561017462145,287.00447753367973,5.0
1,IG,5.3674622514475665,281.5346206492428,11.0
1,IG,5.330933795296319,291.0751763163779,9.0
1,IG,3.43605258333358,309.1401605493018,16.0
1,IG,6.902556927321406,343.522111758376,9.0
1,IG,2.9753690490409337,307.70714590879544,10.0
1,IG,6.197984346108928,327.1313210756345,7.0
1,IG,4.583767229462037,331.6639591921242,11.0
1,IG,6.75731284364345,1.0272624983775502,9.0
1,IG,7.271991147896718,322.64813031138976,9.0
1,IG,4.536920890994157,297.78578105086916,9.0
1,IG,4.553431616485689,212.2846630860372,11.0
1,IG,2.4851964758585625,286.8503261804702,11.0
1,IG,2.306666437562483,258.8112000717482,10.0
1,IG,10.491635973767758,354.062583905678,10.0
1,IG,1.8701536434914035,30.057116664046394,19.0
1,IG,0.8185042017461681,265.2921476596981,12.0
1,IG,1.6124809697844098,178.34451371496883,10.0
1,IG,0.44329696625935816,281.67371036060877,16.0
1,IG,1.03041212713812,66.90317799533408,16.0
1,IG,5.9303939228651625,212.80965448789442,17.0
1,IG,0.5473142054744525,128.04704237618876,13.0
1,IG,6.373433773510119,342.37770282499156,11.0
1,IG,12.5995190318118,330.89051838667655,12.0
1,IG,16.683805280280858,346.1452631294676,9.0
1,IG,11.697498966721874,9.736462641775386,11.0
1,IG,5.49083419394294,10.501944488940804,15.0
1,IG,0.20598320333863132,266.47854688419574,10.0
1,IG,4.369620758191185,289.62732622988875,12.0
1,IG,5.780755631700672,349.2965382092747,12.0
1,IG,11.057082103741546,355.85259032791816,12.0
1,IG,11.22635155556041,342.66231599735255,13.0
1,IG,1.8497731376145983,282.39419585164296,12.0
1,IG,4.087267353198982,44.93105207275309,17.0
1,IG,5.637299702873183,28.644182878958674,12.0
1,IG,0.9707820335035134,109.6367819046579,8.0
1,IG,19.254609986940515,5.009249293828981,14.0
1,IG,1.2416016436760828,326.2083441295603,19.0
1,IG,5.929368945985382,196.7075479334903,13.0
1,IG,8.576949833295743,194.13910829419945,17.0
1,IG,1.2204326279313313,87.04160953440507,14.0
1,LL,1.460354171756244,259.8417210381918,4.0
1,LL,2.843289651347332,268.993810954472,7.0
1,LL,5.508036576901494,286.2288396108183,11.0
1,LL,1.171117162540568,278.0605404175358,3.0
1,LL,3.3150487271279134,266.27335511321854,9.0
1,LL,2.611674088314319,267.51942333835694,7.0
1,LL,3.7111013894978777,290.10904366123583,7.0
1,LL,1.6942874765067344,288.34584201875253,4.0
1,LL,2.189597222542561,293.1346800194289,6.0
1,LL,3.6383508741536845,285.88579262436565,7.0
1,LL,4.930037114566349,252.22984579360698,8.0
1,LL,4.456099415189343,233.00386561199173,7.0
1,LL,3.9393259682187143,250.78290486043963,8.0
1,LL,4.56332702131291,293.48448751859377,8.0
1,LL,4.235822065685389,277.99562044833857,10.0
1,LL,0.6048678804445309,295.3241816069463,1.0
1,LL,4.152843066589432,319.99794201420633,3.0
1,LL,6.431099801279278,312.4261671478352,9.0
1,LL,4.722476761629709,8.873750633711882,11.0
1,LL,1.6243983570996883,280.5816355036013,6.0
1,LL,2.6709029383496077,323.1961112595626,6.0
1,LL,2.8896029129725034,318.1516473926759,7.0
1,LL,2.7005038233775216,324.7903846974521,8.0
1,LL,1.969653156334721,321.03325312473186,7.0
1,LL,5.622450859649387,319.46385113359963,8.0
1,LL,3.9893846500502224,357.8590986407728,8.0
1,LL,3.231191262666898,304.61597933749835,7.0
1,LL,1.0939695663330011,285.5241110403608,6.0
1,LL,5.575433420761981,336.5332929017494,6.0
1,LL,1.9787000557755299,278.8958568920886,7.0
1,LL,1.5624670256705349,301.3814584510707,8.0
1,LL,2.138581913821335,292.3468507444343,8.0
1,LL,3.961937495316896,323.9149268957028,7.0
1,LL,1.0015557858345587,279.7220179035146,12.0
1,LL,2.1026286017231093,208.39301944106003,11.0
1,LL,4.427303533459073,168.89942992491288,13.0
1,LL,3.4061711457836874,157.49261194321804,11.0
1,LL,6.911405446483217,201.8014094419174,15.0
1,LL,4.603635077719495,10.458180036864094,21.0
1,LL,3.2601188158163814,145.65581159931807,13.0
1,LL,3.9960691178204746,198.79732068138154,21.0
1,LL,13.353881941388813,347.72191017092223,6.0
1,LL,18.743164916837156,330.15836174802376,7.0
1,LL,8.709595436950531,328.88012460226713,6.0
1,LL,5.216023677953805,331.99772177587863,5.0
1,LL,12.809150146053192,352.49010957139654,9.0
1,LL,3.3342625684735165,313.1895293219244,7.0
1,LL,8.008725562509582,326.5152928061874,9.0
1,LL,3.3023028021076644,295.24162168230026,10.0
1,LL,8.144795038286633,195.78870775981244,8.0
1,LL,0.5934448436580197,245.8977650961889,5.0
1,LL,3.5664354602354322,243.21778333188539,6.0
1,LL,8.668911870657114,211.62504427515051,8.0
1,LL,10.246406353918953,171.50496131185523,7.0
1,LL,3.898741561229644,186.55072641732522,7.0
1,LL,1.0559593413741861,104.08597924026242,8.0
1,LL,0.8497490145808475,102.7165740406853,20.0
1,LL,5.061993211054219,304.1109487584079,8.0
1,LL,6.634161292712644,327.3480645027934,6.0
1,LL,5.05081547389085,327.4728821293747,6.0
1,LL,3.1821779898937863,311.95162500764155,3.0
1,LL,5.2120961511869375,295.8131175826044,7.0
1,LL,8.676715117591483,320.28879981117046,6.0
1,LL,10.706340837908854,332.0143527286138,6.0
1,LL,7.27577332523536,318.23361210475906,7.0
1,LL,5.31266107086782,1.105570732635857,6.0
1,LL,8.458572469786713,44.564681052831666,9.0
1,LL,10.580912514131494,31.00915728911357,9.0
1,LL,2.3497693052923756,225.11961519174454,6.0
1,LL,7.971573837885158,233.58419748717205,8.0
1,LL,10.89981570069479,218.56693644445005,7.0
1,LL,19.761233674596433,158.4528182786789,11.0
1,LL,3.477888544839881,212.44071031075129,14.0
1,LL,2.666039247655421,247.16634583514335,15.0
1,LL,4.949688878070882,194.82350289160075,8.0
1,LL,5.467117289480272,152.64742763308416,7.0
1,LL,6.226423855431515,177.8566971608475,6.0
1,LL,3.4183862512863543,169.02160164536843,8.0
1,LL,0.2135163840690388,81.86989749473662,12.0
1,LL,3.151827531521339,174.59166786831236,14.0
1,LL,7.625765163569442,183.70713648991264,8.0
1,LL,3.032744469395476,131.22097554990316,9.0
1,LL,1.7244290980580574,357.52388751426037,17.0
1,LL,1.8049260798616618,210.5182306808722,17.0
1,LL,6.869040892031231,179.76677559106096,18.0
1,LL,6.497236510132937,161.93790345364772,24.0
1,MCM,1.4476589001198292,264.77097915776255,6.0
1,MCM,0.8789514516757885,285.01243497772685,2.0
1,MCM,2.9396196742489935,261.55376054346914,7.0
1,MCM,5.703557964195861,309.8303887748419,8.0
1,MCM,3.714867570256351,243.5040214240736,6.0
1,MCM,2.1995836792458023,252.6712687480907,5.0
1,MCM,2.23838395876024,252.2633400171845,6.0
1,MCM,2.6426376502892888,280.65241977916423,7.0
1,MCM,8.923620225632764,321.3779808445922,7.0
1,MCM,1.550375176023456,349.0888716286325,1.0
1,MCM,3.6579438231075754,293.6631407006712,6.0
1,MCM,3.0031427222765505,287.35402466925956,6.0
1,MCM,1.6645129066472513,283.6611537918332,2.0
1,MCM,6.102223378389032,236.80243422276882,7.0
1,MCM,4.911200596360949,225.96143809959725,6.0
1,MCM,6.7246795563493835,228.80354056903445,8.0
1,MCM,1.841433005869463,273.3433761580459,6.0
1,MCM,3.756260745271825,305.5376777335319,4.0
1,MCM,2.197964466739618,275.0277397283882,7.0
1,MCM,3.5611364522156985,280.7763434339077,7.0
1,MCM,2.3506505616385307,285.3465525110649,7.0
1,MCM,1.5771175962813688,307.36342765041695,12.0
1,MCM,5.348317115020396,332.03288454289884,10.0
1,MCM,1.450332420760602,312.2027564259604,11.0
1,MCM,1.3738685858140955,64.88516509198134,14.0
1,MCM,0.9738090085397764,218.38201253471306,12.0
1,MCM,5.465547088938885,6.426028061836702,15.0
1,MCM,5.368207185827624,9.865806981584061,14.0
1,MCM,2.9365599451090656,154.1020107533515,10.0
1,MCM,1.442282824209141,286.33604303708233,7.0
1,MCM,4.375860541065984,328.5805119273931,7.0
1,MCM,3.175649684152441,330.9599195333026,7.0
1,MCM,2.0118516150064694,314.03365683923903,6.0
1,MCM,1.467438858300749,273.97077801060897,6.0
1,MCM,2.1342624240181274,298.5097248670914,6.0
1,MCM,3.3334689268990076,317.535104062763,5.0
1,MCM,5.973867281371928,318.14711457684547,8.0
1,MCM,6.9740469064683746,338.7196898594802,9.0
1,MCM,2.1119348837751555,284.08597935405857,7.0
1,MCM,1.6702356242170295,285.6319043189305,7.0
1,MCM,1.782911828601203,300.9033180222077,6.0
1,MCM,1.2094374860599952,298.90918357320993,10.0
1,MCM,0.057171100824584944,259.3803440823512,10.0
1,MCM,1.3673421541720292,343.58921521399924,10.0
1,MCM,1.68925755399374,235.48121825455252,8.0
1,MCM,2.1285458695323256,233.58793554710994,9.0
1,MCM,3.718915914565533,358.56431612454975,6.0
1,MCM,3.0906089472127296,320.9061411091992,6.0
1,MCM,3.8278498698476855,254.98300011808712,6.0
1,MCM,1.8484490556725857,305.86284898586126,2.0
1,MCM,9.526275345795288,349.12280689132695,7.0
1,MCM,3.094613775792333,67.56916478896726,7.0
1,MCM,2.6593040410592574,27.775345373783892,6.0
1,MCM,0.34134745853803833,69.95475107006583,11.0
1,MCM,0.39860382591518034,252.85444920460915,9.0
1,MCM,1.7608137295825737,28.024500409980057,5.0
1,MCM,1.3454916813325317,61.44285529507403,7.0
1,MCM,4.063371850144191,11.309932527700834,20.0
1,MCM,1.7423736161517436,54.735373842956434,9.0
1,MCM,1.774105531581375,35.91672831374011,3.0
1,MCM,8.489019099765825,21.516412733220033,6.0
1,MCM,1.9449420209648338,339.11101942438734,12.0
1,MCM,0.991794616272034,345.20323777999556,11.0
1,MCM,4.949252495406983,1.5102732447444902,15.0
1,MCM,3.1040525762425424,139.2222301001768,8.0
1,MCM,11.5495373310792,169.91541099933,6.0
1,MCM,1.5047513321209016,167.39585296571894,9.0
1,MCM,2.2190725806412273,240.01372956965065,17.0
1,MCM,3.133244950054875,165.9235206565815,8.0
1,MCM,0.5936527401077019,115.30137911886494,1.0
1,MCM,5.627409536536143,127.97526784520949,7.0
1,MCM,2.2516005442002647,136.1432230511381,6.0
1,MCM,4.780818563528471,28.043034925722957,6.0
1,MCM,0.2794555864165242,108.16595657847019,6.0
1,MCM,0.9459262250396349,99.91074484744176,7.0
1,MCM,0.8068537093520685,45.34724275080061,7.0
1,MCM,0.8190210970738946,32.124998501618414,7.0
1,MCM,1.3569139598963251,123.55493602667863,7.0
1,MCM,3.722006569633287,149.81631935827113,7.0
1,MCM,0.9981869788221929,103.67130714080926,7.0
1,MCM,1.4007605867310822,190.57352344609603,8.0
1,MCM,2.73834125598581,167.49189902525933,11.0
1,MCM,0.5152357025491164,138.43363040213526,7.0
1,MCM,0.09315505381145053,235.3048491498431,2.0
1,MCM,3.0409214086317733,345.17836558744295,8.0
1,MCM,0.9824600504134394,90.72752650512554,14.0
1,MCM,1.7368136680399893,262.6581092877953,11.0
1,MCM,0.16513475673375372,109.85521378581518,8.0
1,MCM,0.7560278454426117,189.11786259935255,8.0
1,MCM,0.8884981151449569,124.96074510675861,10.0
1,MCM,1.0738770296474534,336.31791214131044,11.0
1,MCM,1.6482685078825305,59.36141454915869,7.0
1,MCM,1.814288462223801,75.13899001602255,6.0
1,MCM,3.4593019574220745,135.0000000068992,6.0
1,MCM,1.9768113062714765,36.24177808278553,9.0
1,MCM,1.0410393419454715,97.10248545699234,17.0
1,MCM,2.0997350129993806,171.40698372301463,6.0
1,MCM,2.4369905023000493,209.2624018473874,11.0
1,MCM,1.4712291340808,342.66675711254754,12.0
1,MCM,0.697924241682946,231.58194436919268,12.0
1,MCM,1.6800212620617219,61.771223862496534,3.0
1,MCM,3.8864230902905432,53.91370724460244,8.0
1,MCM,1.0005550251940343,13.657642502206942,15.0
1,MCM,1.4294837747758755,168.18685532252485,17.0
1,MCM,3.6590956227511238,62.57664926927688,8.0
1,MCM,0.8275130068991118,45.67403707409025,10.0
1,MCM,4.142929398187106,162.30708176321775,17.0
1,MCM,1.4759267106451561,111.22365650276622,5.0
1,MCM,3.509824358399047,71.92835416444815,7.0
1,MCM,0.4598643921363369,288.60006638944355,16.0
1,MCM,3.8365108348833354,319.6858997483093,14.0
1,MCM,1.4866883793850527,120.71103576274712,10.0
1,MCM,1.9616278144685955,168.6900673525147,9.0
1,MCM,1.8705442991796766,118.05383903811837,7.0
1,MCM,8.577290982792636,151.9373610830751,7.0
1,MCM,8.405923047930496,154.8670449635111,8.0
1,MCM,6.848771796432565,144.65989314098582,8.0
1,MCM,2.5257124281105816,111.14609418249103,8.0
1,MCM,2.401537028217118,234.6936187579361,15.0
1,MCM,0.25761332526241276,300.3432492371646,11.0
1,MCM,6.013164059766787,124.46533522234537,6.0
1,MCM,2.7560998523991906,91.03808858235521,7.0
1,MGB,2.587781023045822,247.97485279292013,6.0
1,MGB,3.355514191079654,288.5479580879286,8.0
1,MGB,2.7366074585631237,267.23296709692227,8.0
1,MGB,0.6453177821561349,283.31608311931916,2.0
1,MGB,2.4300111747469595,271.25176509989967,7.0
1,MGB,2.3027836339264085,267.57829283697276,7.0
1,MGB,1.5826218822568296,274.879273744641,4.0
1,MGB,6.137622436752776,296.64893953654285,9.0
1,MGB,2.7352547156755724,271.9681526757223,7.0
1,MGB,3.684897264440637,239.74356284931054,7.0
1,MGB,1.9495304237363278,251.25238975627144,3.0
1,MGB,6.280945232349404,244.47512104109163,10.0
1,MGB,3.6065976749316415,238.72019426993302,6.0
1,MGB,4.14397350365142,247.93052837781445,7.0
1,MGB,0.8716548472301184,250.49755168907973,5.0
1,MGB,8.072602232856413,315.91834937233216,8.0
1,MGB,0.5179646065379757,286.614424686656,1.0
1,MGB,7.404120021642383,319.56587428392845,10.0
1,MGB,2.486869758431924,285.74671178165494,10.0
1,MGB,2.117130366714878,250.76427285452831,14.0
1,MGB,2.2572918881063817,297.199721628801,6.0
1,MGB,4.2982111493503705,337.96120818970485,7.0
1,MGB,4.505967761001378,352.5685920236687,6.0
1,MGB,1.2215487707736539,267.64468889085134,8.0
1,MGB,8.121587061304403,339.9903061208102,7.0
1,MGB,4.738230588145864,340.88702620026845,6.0
1,MGB,3.286038313026023,305.3925642775882,8.0
1,MGB,2.1100989730196886,255.7388723092672,7.0
1,MGB,2.226251260924098,339.41746588359996,6.0
1,MGB,7.953028430335526,343.22030153342126,6.0
1,MGB,4.318562973695191,6.652390382359569,6.0
1,MGB,4.045667224601658,328.1524224810663,8.0
1,MGB,0.873532020646618,293.27894932711695,8.0
1,MGB,1.855864548696408,262.4934413766992,9.0
1,MGB,1.7260054820933188,305.79273616972915,11.0
1,MGB,1.3402178927681192,310.6617332083421,10.0
1,MGB,1.543363516226589,264.9889686436576,10.0
1,MGB,5.6249314760800395,233.48959084171628,15.0
1,MGB,16.353754417183627,9.334998453191382,15.0
1,MGB,3.190159173998383,160.86021776474624,16.0
1,MGB,2.1220882769084,98.94874344335756,18.0
1,MGB,2.059093883858556,144.74057769316087,16.0
1,MGB,3.8790382335437155,185.2192645164093,6.0
1,MGB,10.821817901137308,357.6817984220806,7.0
1,MGB,5.5903572935216985,8.825210639986762,12.0
1,MGB,3.0997865311706096,349.92311974747366,13.0
1,MGB,1.2977019200279616,59.57093349633826,8.0
1,MGB,5.651174744319431,5.654420817847017,6.0
1,MGB,3.7226574457663104,39.5558218552809,6.0
1,MGB,0.8979740898439418,26.805788248770796,6.0
1,MGB,2.5738726418824776,354.2072034807332,8.0
1,MGB,0.9378170463180611,320.4861563580278,6.0
1,MGB,0.9442408833931439,309.7556618766955,7.0
1,MGB,0.6438529795333011,8.24632065659778,9.0
1,MGB,0.4088813702450169,148.84069488188277,8.0
1,MGB,1.6938547329532438,27.70574531078895,12.0
1,MGB,2.1019542657721537,191.55457549905879,17.0
1,MGB,0.5560152686212521,286.1134180810767,9.0
1,MGB,1.1087545770716827,120.05589289150866,15.0
1,MGB,2.6647912685052333,211.71014178322628,6.0
1,MGB,3.579248365712409,192.37031360355527,6.0
1,MGB,1.9387752341248807,177.79740202476682,7.0
1,MGB,6.66413157650692,181.12173202202115,6.0
1,MGB,11.046729335158615,183.42881262618735,6.0
1,MGB,2.9697104073152194,123.32121565623892,6.0
1,MGB,5.055147290653188,116.59048204982773,8.0
1,MGB,1.7814246177912156,82.00693225304337,6.0
1,MGB,6.392415446682463,34.04434819843902,7.0
1,MGB,5.185778048666218,27.724056193946677,5.0
1,MGB,12.696172698345888,14.699909718182758,9.0
1,MGB,10.025254454283697,5.89523039320033,9.0
1,MGB,7.6359018318576,355.53175449976544,8.0
1,MGB,10.743090681950433,17.893303151143687,8.0
1,MGB,6.347315322260449,330.338196117815,8.0
1,MGB,0.8569251684521991,322.2142624294691,4.0
1,MGB,1.565145223370738,126.46923461238505,7.0
1,MGB,2.638796167957956,52.86299103763875,8.0
1,MGB,6.784220118650756,29.71035017350055,10.0
1,MGB,7.1013218080609635,62.755729166347635,10.0
1,MGB,28.85194899908718,5.519846328358648,12.0
1,MGB,5.870043995778426,312.23423822074903,6.0
1,MGB,6.112839597572327,268.7120134728985,10.0
1,MGB,2.0205617662759248,248.29341166962354,7.0
1,MGB,2.292926318281974,292.65523272291085,17.0
